hotel_id,hotel_name,area,platform,direct_url,status,checked_at,note,discovery_method,confidence_score,detected_hotel_name
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,trip,https://www.trip.com/hotels/bodrum-hotel-detail-79101381/liman-hotel-gmslk-adult-only/,verified_direct,2026-08-26,carried over from v1 (already live-verified in phase 1/2),phase1_2_manual_or_prior,100,
BOD079,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,trip,,NOT_FOUND,2026-08-26T21:18:42Z,suggestion='Metin's Gümüşlük - Hotel & Restaurant' (sim=1.00) detected='Metins Gümüşlük' vs expected='Metin's Gümüşlük - Hotel & Restaurant' -> score=61,,61,Metins Gümüşlük
BOD080,Myndos Oda & kahvalti,Gümüşlük,trip,,NOT_FOUND,2026-08-26T21:19:06Z,suggestion='Myndos Oda & kahvalti' (sim=1.00) detected='Myndos Bed & Breakfast' vs expected='Myndos Oda & kahvalti' -> score=60,,60,Myndos Bed & Breakfast
BOD081,Oda Bodrum Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=45808524,verified_direct,2026-08-26T21:19:31Z,suggestion='Oda Bodrum Gümüşlük' (sim=1.00) detected='Oda Bodrum Gümüşlük' vs expected='Oda Bodrum Gümüşlük' -> score=95,,95,Oda Bodrum Gümüşlük
BOD082,Otel Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=10621542,verified_direct,2026-08-26T21:19:56Z,suggestion='Otel Gümüşlük' (sim=1.00) detected='Hotel Gumusluk' vs expected='Otel Gümüşlük' -> score=92,,92,Hotel Gumusluk
BOD083,Oza butik hotel,Gümüşlük,trip,,NOT_FOUND,2026-08-26T21:20:22Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Oza%20butik%20hotel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Oza%20butik%20hotel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0543988%7C27.2388523%7COza%20butik%20hotel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD084,Paradise Garden Apartments,Gümüşlük,trip,,NOT_FOUND,2026-08-26T21:20:37Z,suggestion='Paradise Garden Apartments' (sim=1.00) detected='Private Paradise in Miami !!Brand new apartmentGreat locationFamily friendly' vs expected='Paradise Garden Apartments' -> score=46,,46,Private Paradise in Miami !!Brand new apartmentGreat locationFamily friendly
BOD085,Paradise Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=47296921,verified_direct,2026-08-26T21:21:02Z,suggestion='Paradise Gümüşlük' (sim=1.00) detected='Paradise Gumusluk' vs expected='Paradise Gümüşlük' -> score=95,,95,Paradise Gumusluk
BOD086,Vega Aparts,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=6158557,verified_direct,2026-08-26T21:21:28Z,suggestion='Vega Aparts' (sim=1.00) detected='Vega Aparts' vs expected='Vega Aparts' -> score=95,,95,Vega Aparts
BOD087,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,trip,,NOT_FOUND,2026-08-26T21:21:53Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0535856%7C27.2378607%7CWanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD088,Baia Bodrum Hotel,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4389371,verified_direct,2026-08-26T21:22:08Z,suggestion='Baia Bodrum Hotel' (sim=1.00) detected='Baia Bodrum Hotel' vs expected='Baia Bodrum Hotel' -> score=95,,95,Baia Bodrum Hotel
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4046304,verified_direct,2026-08-26T21:22:36Z,suggestion='Cape Bodrum Luxury Hotel & Beach' (sim=1.00) detected='Cape Bodrum Luxury Hotel & Beach' vs expected='Cape Bodrum Luxury Hotel & Beach' -> score=95,,95,Cape Bodrum Luxury Hotel & Beach
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=3451304,verified_direct,2026-08-26T21:23:03Z,suggestion='Costa Farilya Special Class Hotel Bodrum' (sim=1.00) detected='Costa Farilya Special Class Hotel Bodrum' vs expected='Costa Farilya Special Class Hotel Bodrum' -> score=95,,95,Costa Farilya Special Class Hotel Bodrum
BOD091,Gündoğan Suites,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=119308463,verified_direct,2026-08-26T21:23:29Z,suggestion='Gündoğan Suites' (sim=1.00) detected='Gündoğan Suites' vs expected='Gündoğan Suites' -> score=95,,95,Gündoğan Suites
BOD092,Liona Hotel,Gündoğan,trip,,review_required,2026-08-26T21:23:54Z,suggestion='Liona Hotel' (sim=1.00) detected='Liona Hotel & Spa' vs expected='Liona Hotel' -> score=81,,81,Liona Hotel & Spa
BOD093,Malta Bodrum Hotel,Gündoğan,trip,,NOT_FOUND,2026-08-26T21:24:20Z,suggestion='Malta Bodrum Hotel' (sim=1.00) detected='Malta Hotel Bodrum' vs expected='Malta Bodrum Hotel' -> score=65,,65,Malta Hotel Bodrum
BOD094,Marje Villas,Gündoğan,trip,,NOT_FOUND,2026-08-26T21:24:45Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Marje%20Villas%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Marje%20Villas&searchType=LM&optionId=0&searchValue=131%7C0*131*37.1287584%7C27.3485119%7CMarje%20Villas%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD095,Mivara Luxury Bodrum,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=5943823,verified_direct,2026-08-26T21:25:01Z,suggestion='Mivara Luxury Bodrum' (sim=1.00) detected='Mivara Luxury Bodrum' vs expected='Mivara Luxury Bodrum' -> score=95,,95,Mivara Luxury Bodrum
BOD096,Olira Boutique Hotel&SPA,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4057640,verified_direct,2026-08-26T21:25:29Z,suggestion='Olira Boutique Hotel&SPA' (sim=1.00) detected='Olira Boutique Hotel&Spa' vs expected='Olira Boutique Hotel&SPA' -> score=95,,95,Olira Boutique Hotel&Spa
BOD097,OLİVE TREE HOTEL,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=1052156,verified_direct,2026-08-26T21:25:54Z,suggestion='OLİVE TREE HOTEL' (sim=1.00) detected='Olive Tree Hotel' vs expected='OLİVE TREE HOTEL' -> score=95,,95,Olive Tree Hotel
BOD098,Swissôtel Living Bodrum,Gündoğan,trip,,NOT_FOUND,2026-08-26T21:26:20Z,suggestion='Swissôtel Living Bodrum' (sim=1.00) detected='Sapta Petala Hotel' vs expected='Swissôtel Living Bodrum' -> score=27,,27,Sapta Petala Hotel
BOD099,Villa Oliva Butik Otel,Gündoğan,trip,,NOT_FOUND,2026-08-26T21:26:44Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Villa%20Oliva%20Butik%20Otel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Villa%20Oliva%20Butik%20Otel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.126114%7C27.3442725%7CVilla%20Oliva%20Butik%20Otel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD100,Villa Rustica Hotel,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=3802712,verified_direct,2026-08-26T21:26:59Z,suggestion='Villa Rustica Hotel' (sim=1.00) detected='Villa Rustica Hotel' vs expected='Villa Rustica Hotel' -> score=95,,95,Villa Rustica Hotel
BOD101,Vita Bella Hotel Resort & Spa,Gündoğan,trip,,review_required,2026-08-26T21:27:25Z,suggestion='Vita Bella Hotel Resort & Spa' (sim=1.00) detected='Hotel Vita Bella Resort & Spa' vs expected='Vita Bella Hotel Resort & Spa' -> score=75,,75,Hotel Vita Bella Resort & Spa
BOD102,Akyalı Butik Hotel,Güvercinlik,trip,,review_required,2026-08-26T21:27:51Z,suggestion='Akyalı Butik Hotel' (sim=1.00) detected='Akyali Boutique Hotel' vs expected='Akyalı Butik Hotel' -> score=83,,83,Akyali Boutique Hotel
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,trip,,review_required,2026-08-26T21:28:15Z,suggestion='Green Bay Resort & Spa Bodrum' (sim=1.00) detected='Green Bay Resort & Spa' vs expected='Green Bay Resort & Spa Bodrum' -> score=82,,82,Green Bay Resort & Spa
BOD104,Greenport Bodrum,Güvercinlik,trip,,review_required,2026-08-26T21:28:40Z,suggestion='Greenport Bodrum' (sim=1.00) detected='Greenport Bodrum Hotel' vs expected='Greenport Bodrum' -> score=81,,81,Greenport Bodrum Hotel
BOD105,İsolina Hotel,Güvercinlik,trip,,NOT_FOUND,2026-08-26T21:29:06Z,suggestion='İsolina Hotel' (sim=1.00) detected='Isolina Bodrum' vs expected='İsolina Hotel' -> score=65,,65,Isolina Bodrum
BOD106,La Blanche Island Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=3444509,verified_direct,2026-08-26T21:29:32Z,suggestion='La Blanche Island Bodrum' (sim=1.00) detected='La Blanche Island Bodrum' vs expected='La Blanche Island Bodrum' -> score=95,,95,La Blanche Island Bodrum
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=9032904,verified_direct,2026-08-26T21:30:01Z,suggestion='Le Méridien Bodrum Beach Resort' (sim=1.00) detected='Le Méridien Bodrum Beach Resort' vs expected='Le Méridien Bodrum Beach Resort' -> score=95,,95,Le Méridien Bodrum Beach Resort
BOD108,Lujo Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=21877526,verified_direct,2026-08-26T21:30:29Z,suggestion='Lujo Hotel Bodrum' (sim=1.00) detected='Lujo Hotel Bodrum' vs expected='Lujo Hotel Bodrum' -> score=95,,95,Lujo Hotel Bodrum
BOD109,Oscar Seaside Hotel & Spa,Güvercinlik,trip,,NOT_FOUND,2026-08-26T21:30:58Z,suggestion='Oscar Seaside Hotel & Spa' (sim=1.00) detected='Oceania Clermont Ferrand' vs expected='Oscar Seaside Hotel & Spa' -> score=28,,28,Oceania Clermont Ferrand
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=5798293,verified_direct,2026-08-26T21:31:24Z,suggestion='Titanic Luxury Collection Bodrum' (sim=1.00) detected='Titanic Luxury Collection Bodrum' vs expected='Titanic Luxury Collection Bodrum' -> score=95,,95,Titanic Luxury Collection Bodrum
BOD111,Zena Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=3803347,verified_direct,2026-08-26T21:31:51Z,suggestion='Zena Hotel Bodrum' (sim=1.00) detected='Zena Hotel Bodrum' vs expected='Zena Hotel Bodrum' -> score=95,,95,Zena Hotel Bodrum
BOD112,Azure By Yelken Hotel,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=5273989,verified_direct,2026-08-26T21:32:17Z,suggestion='Azure By Yelken Hotel' (sim=1.00) detected='Azure by Yelken Hotel' vs expected='Azure By Yelken Hotel' -> score=95,,95,Azure by Yelken Hotel
BOD113,Kadıkale Resort,Kadıkalesi,trip,,NOT_FOUND,2026-08-26T21:32:44Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Kad%C4%B1kale%20Resort%20Hotel%20DeepSea%20WaterSports%20Center%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Kad%C4%B1kale%20Resort%20Hotel%20DeepSea%20WaterSports%20Center&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0334978%7C27.2473235%7CKad%C4%B1kale%20Resort%20Hotel%20DeepSea%20WaterSports%20Center%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD114,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,trip,,review_required,2026-08-26T21:33:00Z,suggestion='Sianji Well-Being Resort Thermal & Spa' (sim=1.00) detected='Sianji Well-Being Resort' vs expected='Sianji Well-Being Resort Thermal & Spa' -> score=77,,77,Sianji Well-Being Resort
BOD115,Yasmin Bodrum Resort,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=3443397,verified_direct,2026-08-26T21:33:28Z,suggestion='Yasmin Bodrum Resort' (sim=1.00) detected='Yasmin Bodrum Resort' vs expected='Yasmin Bodrum Resort' -> score=95,,95,Yasmin Bodrum Resort
BOD116,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,trip,,review_required,2026-08-26T21:33:54Z,suggestion='Acropol Of Bodrum Beach Hotel - Restaurant' (sim=1.00) detected='Acropol of Bodrum Beach Hotel' vs expected='Acropol Of Bodrum Beach Hotel - Restaurant' -> score=81,,81,Acropol of Bodrum Beach Hotel
BOD117,Altınkaya Hotel,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:34:21Z,suggestion='Altınkaya Hotel' (sim=1.00) detected='Altinkaya Holiday Resort' vs expected='Altınkaya Hotel' -> score=65,,65,Altinkaya Holiday Resort
BOD118,Amfora Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9921726,verified_direct,2026-08-26T21:34:46Z,suggestion='Amfora Hotel' (sim=1.00) detected='Amfora Hotel' vs expected='Amfora Hotel' -> score=95,,95,Amfora Hotel
BOD119,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:35:12Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0200005%7C27.3360501%7CBodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=97245574,verified_direct,2026-08-26T21:35:27Z,suggestion='Celeste Bella Luxury Hotel & Spa' (sim=1.00) detected='Celeste Bella Luxury Hotel & Spa' vs expected='Celeste Bella Luxury Hotel & Spa' -> score=95,,95,Celeste Bella Luxury Hotel & Spa
BOD121,Eskiyalı Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=112161757,verified_direct,2026-08-26T21:35:53Z,suggestion='Eskiyalı Otel' (sim=1.00) detected='Eskiyali Otel' vs expected='Eskiyalı Otel' -> score=95,,95,Eskiyali Otel
BOD122,Florida Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=2774346,verified_direct,2026-08-26T21:36:19Z,suggestion='Florida Otel' (sim=1.00) detected='Florida Hotel' vs expected='Florida Otel' -> score=91,,91,Florida Hotel
BOD123,Hotel Marma Beach,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:36:43Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Hotel%20Marma%20Beach%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Hotel%20Marma%20Beach&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0211152%7C27.3491327%7CHotel%20Marma%20Beach%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD124,Irmak Boutique Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=91276298,verified_direct,2026-08-26T21:36:58Z,suggestion='Irmak Boutique Hotel' (sim=1.00) detected='Irmak Boutique Hotel' vs expected='Irmak Boutique Hotel' -> score=95,,95,Irmak Boutique Hotel
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:37:22Z,suggestion='Kefi Beach Bodrum' (sim=1.00) detected='Kefi Beach & Suites' vs expected='Kefi Beach Bodrum' -> score=69,,69,Kefi Beach & Suites
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=80934091,verified_direct,2026-08-26T21:37:49Z,suggestion='Khai Hotel Bodrum' (sim=1.00) detected='Khai Hotel Bodrum' vs expected='Khai Hotel Bodrum' -> score=95,,95,Khai Hotel Bodrum
BOD127,Kriss Hotel,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:38:14Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Kriss%20Hotel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Kriss%20Hotel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0240265%7C27.3475414%7CKriss%20Hotel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=10724805,verified_direct,2026-08-26T21:38:30Z,suggestion='Lugga Boutique Hotel & Beach' (sim=1.00) detected='Lugga Boutique Hotel & Beach' vs expected='Lugga Boutique Hotel & Beach' -> score=95,,95,Lugga Boutique Hotel & Beach
BOD129,Meggs Bodrum,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:38:55Z,suggestion='Meggs Bodrum' (sim=1.00) detected='Meggs Bodrum Beach Hotel' vs expected='Meggs Bodrum' -> score=65,,65,Meggs Bodrum Beach Hotel
BOD130,Petunya Beach Resort,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3458968,verified_direct,2026-08-26T21:39:20Z,suggestion='Petunya Beach Resort' (sim=1.00) detected='Petunya Beach Resort' vs expected='Petunya Beach Resort' -> score=95,,95,Petunya Beach Resort
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9433726,verified_direct,2026-08-26T21:39:45Z,suggestion='Regia Mare Beach Hotel Bodrum' (sim=1.00) detected='Regia Mare Beach Hotel Bodrum' vs expected='Regia Mare Beach Hotel Bodrum' -> score=95,,95,Regia Mare Beach Hotel Bodrum
BOD132,Viras Hotel & Beach,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:40:10Z,suggestion='Viras Hotel & Beach' (sim=1.00) detected='西安熊本露公寓' vs expected='Viras Hotel & Beach' -> score=5,,5,西安熊本露公寓
BOD133,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:40:34Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant&searchType=LM&optionId=0&searchValue=131%7C0*131*37.017501%7C27.3371873%7CYah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD134,Yakamoz Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=65110826,verified_direct,2026-08-26T21:40:49Z,suggestion='Yakamoz Otel' (sim=1.00) detected='Yakamoz Otel' vs expected='Yakamoz Otel' -> score=95,,95,Yakamoz Otel
BOD135,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,trip,,NOT_FOUND,2026-08-26T21:41:14Z,suggestion='Yılmaz Hotel | Bodrum Ortakent Otelleri' (sim=1.00) detected='Yilmaz Hotel' vs expected='Yılmaz Hotel | Bodrum Ortakent Otelleri' -> score=49,,49,Yilmaz Hotel
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3799633,verified_direct,2026-08-26T21:41:40Z,suggestion='Zest Exclusive Hotel and Spa' (sim=1.00) detected='Zest Exclusive Hotel & Spa' vs expected='Zest Exclusive Hotel and Spa' -> score=88,,88,Zest Exclusive Hotel & Spa
BOD137,Armagan Apart Hotel,Torba,trip,,ERROR,2026-08-26T22:10:45Z,Otel adi bulunamadi; sayfa tam yuklenmemis olabilir.,,0,
BOD138,Bodrum Blue Bay Otel,Torba,trip,,NOT_FOUND,2026-08-26T21:43:43Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Bodrum%20Blue%20Bay%20Otel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Bodrum%20Blue%20Bay%20Otel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0800069%7C27.4550503%7CBodrum%20Blue%20Bay%20Otel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD139,Casa Dell'arte Otel,Torba,trip,,NOT_FOUND,2026-08-26T21:43:58Z,suggestion='Casa Dell'arte Otel' (sim=1.00) detected='Casa Dell'Arte Hotel of Arts & Leisure' vs expected='Casa Dell'arte Otel' -> score=67,,67,Casa Dell'Arte Hotel of Arts & Leisure
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=3054529,verified_direct,2026-08-26T21:44:22Z,suggestion='DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort' (sim=1.00) detected='DoubleTree by Hilton Bodrum Isil Club Ultra All Inclusive Resort' vs expected='DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort' -> score=91,,91,DoubleTree by Hilton Bodrum Isil Club Ultra All Inclusive Resort
BOD141,DUJA BODRUM,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=2510330,verified_direct,2026-08-26T21:44:49Z,suggestion='DUJA BODRUM' (sim=1.00) detected='Duja Bodrum' vs expected='DUJA BODRUM' -> score=95,,95,Duja Bodrum
BOD142,Hotel Torbahan,Torba,trip,,NOT_FOUND,2026-08-26T21:45:15Z,suggestion='Hotel Torbahan' (sim=1.00) detected='Torbahan Hotel' vs expected='Hotel Torbahan' -> score=56,,56,Torbahan Hotel
BOD143,Hotel Zeytinada,Torba,trip,,NOT_FOUND,2026-08-26T21:45:42Z,suggestion='Hotel Zeytinada' (sim=1.00) detected='Zeytinada Hotel' vs expected='Hotel Zeytinada' -> score=59,,59,Zeytinada Hotel
BOD144,Mira Suites,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=29994665,verified_direct,2026-08-26T21:46:06Z,suggestion='Mira Suites' (sim=1.00) detected='Mira Suites' vs expected='Mira Suites' -> score=95,,95,Mira Suites
BOD145,Moyo Luxury Hotel & Beach,Torba,trip,,NOT_FOUND,2026-08-26T21:46:30Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Moyo%20Luxury%20Hotel%20%26%20Beach%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Moyo%20Luxury%20Hotel%20%26%20Beach&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0805725%7C27.4620546%7CMoyo%20Luxury%20Hotel%20%26%20Beach%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD146,Olivia Hotel,Torba,trip,,review_required,2026-08-26T21:46:45Z,suggestion='Olivia Hotel' (sim=1.00) detected='The Olivia Hotel' vs expected='Olivia Hotel' -> score=82,,82,The Olivia Hotel
BOD147,Omar Hotel & Suites,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=7169366,verified_direct,2026-08-26T21:47:09Z,suggestion='Omar Hotel & Suites' (sim=1.00) detected='Omar Hotel & Suites' vs expected='Omar Hotel & Suites' -> score=95,,95,Omar Hotel & Suites
BOD148,Rixos Premium Bodrum,Torba,trip,,ERROR,2026-08-26T22:12:23Z,Otel adi bulunamadi; sayfa tam yuklenmemis olabilir.,,0,
BOD149,Roota Bodrum,Torba,trip,,NOT_FOUND,2026-08-26T21:49:12Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Roota%20Bodrum%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Roota%20Bodrum&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0812164%7C27.4624267%7CRoota%20Bodrum%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD150,Samara Hotel,Torba,trip,,NOT_FOUND,2026-08-26T21:49:27Z,suggestion='Samara Hotel' (sim=1.00) detected='Samara Hotel Bodrum Ultra All Inclusive' vs expected='Samara Hotel' -> score=47,,47,Samara Hotel Bodrum Ultra All Inclusive
BOD151,Sarpedor Boutique Hotel & SPA,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=3799376,verified_direct,2026-08-26T21:49:53Z,suggestion='Sarpedor Boutique Hotel & SPA' (sim=1.00) detected='Sarpedor Boutique Hotel' vs expected='Sarpedor Boutique Hotel & SPA' -> score=88,,88,Sarpedor Boutique Hotel
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,trip,https://www.trip.com/hotels/detail/?hotelId=5798277,verified_direct,2026-08-26T21:50:18Z,"suggestion='Susona Bodrum, LXR Hotels & Resorts' (sim=1.00) detected='Susona Bodrum, LXR Hotels & Resorts' vs expected='Susona Bodrum, LXR Hotels & Resorts' -> score=95",,95,"Susona Bodrum, LXR Hotels & Resorts"
