otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
METT Hotel & Beach Resort Bodrum,"A beautiful property in a beautiful location - we want to give a special shout out to the guys who alerted us to our tire, which was nearly flat by the time we left - we were able to make it to the ferry and a mechanic shop where we’d picked up a nail. Overall, the service was just okay - they need more training in intercontinental service standards of proactive service, less hierarchical and if you have your room number in a secluded property, why make us wait 20 minutes to sign something or have something checked in our room before checking out. We called multiple times to get coffee replenished and finally had to walk to the front desk to make it happen. Some things were great, but not to the level of this luxury resort.",6.0,"Posted June 4, 2025",,Stayed in June 2025,,,,
METT Hotel & Beach Resort Bodrum,"The property is beautiful and the staff are all very nice and friendly and respectful. But lack proper training. Breakfast service was borderline disastrous almost everyday. Food choices very limited, especially for western breakfast and food service highly amateur. I blame mgmnt for insufficient training. Brought wrong food several times. Forget items several times. But they were always nice and friendly.",6.0,"Posted May 11, 2025",,Stayed in May 2025,,,Family,
METT Hotel & Beach Resort Bodrum,The views - amazing Service was excellent,10.0,"Posted October 4, 2025",,Stayed in October 2025,,,,
METT Hotel & Beach Resort Bodrum,Not expected in terms of service quality I have many issues,2.0,"Posted June 18, 2025",,Stayed in June 2025,,,,
METT Hotel & Beach Resort Bodrum,5.5/10 stars .. alot could be better,6.0,"Posted October 16, 2025",,Stayed in October 2025,,,,
METT Hotel & Beach Resort Bodrum,Nice place. Bid and modern rooms with a view of the sea,10.0,"Posted May 19, 2025",,Stayed in May 2025,,,Family,
METT Hotel & Beach Resort Bodrum,A must stay The property is amazing tasteful sophisticated and sexy. Tranquil the staff goes over and above to service,10.0,"Posted November 9, 2024",,Stayed in November 2024,,,,
METT Hotel & Beach Resort Bodrum,Beautiful property and amazing staff!,10.0,"Posted July 17, 2025",,Stayed in July 2025,,,Family,
METT Hotel & Beach Resort Bodrum,"Very special Luxury hotel, so fairly expensive if youre not an oligarch. But with a boutique feel & excellent staff",10.0,"Posted November 1, 2024",,Stayed in November 2024,,,,
METT Hotel & Beach Resort Bodrum,"Very nice property, had a lovely room. Stayed with my 2 young children they catered to kids very well.",8.0,"Posted October 12, 2024",,Stayed in October 2024,,,Family,
METT Hotel & Beach Resort Bodrum,"This hotel is dreamy! The views are beautiful, the private beach was perfectly small and the proximity to town was great. Would definitely stay here again.",10.0,"Posted October 26, 2024",,Stayed in October 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,"The hotel has a lovely stylish vibe … very spacious and well appointed room, staff were attentive, professional and very friendly in all areas of the hotel. The lunch menu near the pool and beach is quite limited and expensive. The drinks are also very expensive hence the bar being deserted every evening.",10.0,"Posted October 17, 2024",,Stayed in October 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,"High standard of accommodation with tasteful decor. Great variety of bars, restaurants and sunbathing areas. Food and drinks are of a good standard and - the beach club and restaurant/ bar overlooking Bodrum are particularly special. A taxi is needed to get anywhere although they are very good value and plenty of availability - the Reception team will happily order them. It takes just a few mins to get into Bodrum marina. The hotel was busy in the day but quiet at night - this was the only downside - it would have been nice to have a place to congregate for a nightcap.",10.0,"Posted October 12, 2024",,Stayed in October 2024,,,Traveling with friends,
METT Hotel & Beach Resort Bodrum,"We loved our stay at Mett hotel and were very sad to leave. It was utterly beautiful, with an incredible beach with loungers right on the sea and the staff were very attentive. Katerina and Daria (our Concierge team) were responsive 24/7 and made our stay (and restaurant reservations) so relaxing. We had a sea view room which was impeccable, and they laid out a gorgeous cake, balloons and flowers for my partner’s birthday. The hotel is roughly 10 mins from the main town by taxi, which is cheap (although you do need cash). There’s numerous taxi ramps in the city as well to get back. We’d love to stay again and wholeheartedly recommend the hotel.",10.0,"Posted October 3, 2024",,Stayed in October 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,"Everything was great, except breakfast. Breakfast was very limited choices. It was like 3 star hotel quality.",8.0,"Posted October 3, 2024",,Stayed in October 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,"I had a wonderful stay at The METT: the location to the old town is great. The staff are very friendly, welcoming and provide impeccable service. The hotel is great for those who wish to have a peaceful, relatively quiet and calm holiday as it’s away from the bustle of Yalikavak. The beach is good and access to folie is great. Lots of dining options and access to most services is available and fast. Highly recommend!",10.0,"Posted September 7, 2024",,Stayed in September 2024,,,Family,
METT Hotel & Beach Resort Bodrum,Wonderful staff and beautiful property!,10.0,"Posted May 22, 2025",,Stayed in May 2025,,,,
METT Hotel & Beach Resort Bodrum,"Clean and amazing hotel. Best service possible, took care of everything. Such a fun and grest experience, 10/10 would recommend to anyone visiting bodrum.",10.0,"Posted August 31, 2024",,Stayed in August 2024,,,Family,
METT Hotel & Beach Resort Bodrum,"Love the hotel Wonderful, anyone going to Bodrum should stay at this fabulous hotel, u won’t find anything better than this",10.0,"Posted August 2, 2024",,Stayed in August 2024,,,,
METT Hotel & Beach Resort Bodrum,"Best in Bodrum Amazingly beautiful hotel with top notch friendly service, facilities and dining.",10.0,"Posted July 6, 2024",,Stayed in July 2024,,,,
METT Hotel & Beach Resort Bodrum,A pleasant hotel.,6.0,"Posted October 27, 2025",,Stayed in October 2025,,,Couple,
METT Hotel & Beach Resort Bodrum,"Unfortunately other than being super clean ,overall the rooms were amazing, but outside of your room, everything was worse. Mainly: 1-The architectural inconvenience of the hallways , small elevators , which you had to open a very heavy fire exit door, to use the elevator!!!!! 2- A long way to get the access to the beach . 3-very poor service by the beach and pool and they usually hardly spoke English. 4- the spa was good , a lady named Saniya was amazing, the manager “Meline” was super helpful and listening to all of your questions BUT, a male therapist “Teymour “ was extremely unprofessional, that he placed his phone on my massage bed during the therapy, and he didn’t know the massage etiquettes at all , even didn’t wash his hands . But two waitresses BARFIN and BUSE at “angel restaurant “ ( breakfast time) were super nice and helpful and KAHAN at pool area also was an amazing server . Overall if you are looking for a tranquil relaxing place to release your tensions , this hotel is not your place . Specially because of the very noisy beach club , that is just suitable for party obsessed crowd .",6.0,"Posted July 1, 2024",,Stayed in July 2024,,,,
METT Hotel & Beach Resort Bodrum,"The property is beautiful, the service is great. Front desk,Room service and house keeping are very proffesional. The breakfast is divine and all the staff are so attentive. The manager and all the staff know you by name and drinks you liked after the first day. We really enjoyed our stay except our experience at Folio restaurant. The hostess was extremely young and inexperienced. She was rude and screaming at most customers and not courteous at all. At one point the restaurant turned into a big Chios and she was dancing with the dancers in the middle of the room and not attending to the customers. I would give 5 stars to the hotel but she left such a bad memory for my family that I have to get the attention of the hotel with this review.",8.0,"Posted June 21, 2024",,Stayed in June 2024,,,Family,
METT Hotel & Beach Resort Bodrum,Amazing stay. We hand a great time. Thanks to Ali and Katherina! We would stay there again and recommend to friends.,10.0,"Posted June 10, 2024",,Stayed in June 2024,,,Business traveler,
METT Hotel & Beach Resort Bodrum,This was a great property and had a nice private beach that was convenient.,10.0,"Posted August 20, 2024",,Stayed in August 2024,,,Traveling with friends,
METT Hotel & Beach Resort Bodrum,The sea view from the room was magnificent. It was very well designed and roomy. Staff were very friendly and accommodating,10.0,"Posted May 11, 2024",,Stayed in May 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,"Great Hotel staff. Very nice hotel, facilities. Spa is excellent. Food is good, cannot fault anything.",10.0,"Posted April 26, 2024",,Stayed in April 2024,,,Family,
METT Hotel & Beach Resort Bodrum,"Beautiful resort with lovely views, sweet and polite staff, great gym, indoor and outdoor pools and steam and dry sauna and spa.",10.0,"Posted April 22, 2024",,Stayed in April 2024,,,,
METT Hotel & Beach Resort Bodrum,"It a beautiful place located in 5 min from town very convenient ,tje staffs very friendly and helpful they help you in everything we ask for, the downside was the hotel was half opened a lot areas was closed they don't said that when you book,,but overall 5 start",10.0,"Posted April 3, 2024",,Stayed in April 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,"Amazing staff, great stay",10.0,"Posted May 8, 2025",,Stayed in May 2025,,,Couple,
METT Hotel & Beach Resort Bodrum,Comfortable,10.0,"Posted October 8, 2025",,Stayed in October 2025,,,,
METT Hotel & Beach Resort Bodrum,"Magnificent hotel, amazing property, amazing staff! Had an amazing stay !",10.0,"Posted June 20, 2024",,Stayed in June 2024,,,Traveling with friends,
METT Hotel & Beach Resort Bodrum,Really lovely stay at the Mett. Great service provided.,10.0,"Posted June 14, 2024",,Stayed in June 2024,,,Traveling with friends,
METT Hotel & Beach Resort Bodrum,Excellent stay,10.0,"Posted July 2, 2025",,Stayed in July 2025,,,Couple,
METT Hotel & Beach Resort Bodrum,Very nice stay,10.0,"Posted June 2, 2025",,Stayed in June 2025,,,Family,
METT Hotel & Beach Resort Bodrum,"Amazing Enjoyed our stay , great service.",10.0,"Posted June 24, 2024",,Stayed in June 2024,,,,
METT Hotel & Beach Resort Bodrum,"Excellent stay, loved every moment!",10.0,"Posted July 8, 2024",,Stayed in July 2024,,,,
METT Hotel & Beach Resort Bodrum,The stuff is very friendly and supportive. The food is very good!,10.0,"Posted December 29, 2023",,Stayed in December 2023,,,Couple,
METT Hotel & Beach Resort Bodrum,Amazing resort and very appreciated service from the staff,10.0,"Posted October 13, 2023",,Stayed in October 2023,,,Traveling with friends,
METT Hotel & Beach Resort Bodrum,Great property.,10.0,"Posted November 20, 2024",,Stayed in November 2024,,,Family,
METT Hotel & Beach Resort Bodrum,Beautiful property. Great pool and many areas to sunbath.,10.0,"Posted September 10, 2023",,Stayed in September 2023,,,Couple,
METT Hotel & Beach Resort Bodrum,"Very helpful staff, beautiful views and clean",10.0,"Posted November 3, 2023",,Stayed in November 2023,,,Couple,
METT Hotel & Beach Resort Bodrum,Very nice resort,10.0,"Posted July 25, 2024",,Stayed in July 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,Luxury at its finest,10.0,"Posted May 20, 2024",,Stayed in May 2024,,,Couple,
METT Hotel & Beach Resort Bodrum,Verified by,8.0,"Posted June 8, 2025",,Stayed in June 2025,,,Business traveler,
METT Hotel & Beach Resort Bodrum,Our stay was very short,8.0,"Posted October 1, 2023",,Stayed in October 2023,,,Family,
METT Hotel & Beach Resort Bodrum,It was calm and relaxing,10.0,"Posted September 13, 2023",,Stayed in September 2023,,,,
METT Hotel & Beach Resort Bodrum,Very good service,10.0,"Posted October 13, 2023",,Stayed in October 2023,,,Traveling with friends,
METT Hotel & Beach Resort Bodrum,Verified by,10.0,"Posted September 20, 2023",,Stayed in September 2023,,,Family,
METT Hotel & Beach Resort Bodrum,"Teşekkürler Çok gezen bir aileyiz, yurt içi ve yurt dışı bir çok otel konaklamamız olmuştur, ailece ilk 3'e girecek kadar başarılı bir otel. personel çok güleryüzlü, otelin konumu muhteşem, odalardaki özen ve ürün kalitesi çok başarılı. Bizden 10 puan aldı, teşekkürler.",10.0,"Posted October 17, 2025",,Stayed in October 2025,,,,
METT Hotel & Beach Resort Bodrum,"Otelde oturmamış çok şey var. Kahvaltı çok kötü. Plaj menüsü pahalı, çeşitlilik az, kalite kötü, yemekler lezzetsiz. Odalarda kullanılan şampuan, sabun, vücut şampuanı iyi bir markayla anlaşılmış olsada kalitesiz. Çalışanlar otelde sadece turistler kalıyor zannedip sürekli lakayit bir şekilde türkçe konuşuyor.",6.0,"Posted June 8, 2025",,Stayed in June 2025,,,,
METT Hotel & Beach Resort Bodrum,La location spettacolare con spiaggia privata e infinity pool meravigliosa! Personale attentissimo e pulizia assoluta,10.0,"Posted May 26, 2026",,Stayed in May 2026,,,Couple,
METT Hotel & Beach Resort Bodrum,resepsiyondan housekeepinge kadar tum calisanlarin guleryuzlulugu ve yardimseverligi icin cok cok tesekkur ederiz.,10.0,"Posted October 12, 2025",,Stayed in October 2025,,,,
METT Hotel & Beach Resort Bodrum,Personale ottimo Posizione riservata ottima Personale preparatissimo e attento Cibo buonissimo !,10.0,"Posted August 3, 2025",,Stayed in August 2025,,,,
METT Hotel & Beach Resort Bodrum,Servicio de primera y bien ubicado cerca de la ciudad de Bodrum,10.0,"Posted October 30, 2025",,Stayed in October 2025,,,Couple,
METT Hotel & Beach Resort Bodrum,"Bon acceuil, mais tout les loisirs de l’hôtel ferment tôt.",8.0,"Posted October 18, 2025",,Stayed in October 2025,,,Couple,
METT Hotel & Beach Resort Bodrum,Tek kelimeyle mükemmel bir otel,10.0,"Posted September 24, 2025",,Stayed in September 2025,,,Business traveler,
METT Hotel & Beach Resort Bodrum,El hotel muy lindo. La vista increíble. La playa limpia. Las habitaciones amplias y modernas. Lo único que al personal le falta ser más servicial y simpático. Quizás fue el idioma.,10.0,"Posted September 29, 2024",,Stayed in September 2024,,,Family,
METT Hotel & Beach Resort Bodrum,Emplacement de l’hôtel superbe . Magnifique vue et plage top. Mais personnel sous qualifié et pas adapté pour ce type d’hôtel. Malgré leur gentillesse et leurs efforts aucune expérience pour un 5 étoiles. Quant au housekeeping : déplorable … Dommage pour cet hôtel qui a un spot extraordinaire à Bodrum. Rapport qualité prix : à améliorer nettement,6.0,"Posted August 19, 2024",,Stayed in August 2024,,,Family,
METT Hotel & Beach Resort Bodrum,Temiz oda,8.0,"Posted April 27, 2026",,Stayed in April 2026,,,,
METT Hotel & Beach Resort Bodrum,"lujo en Bodrum El hotel tiene unas instalaciones inigualables, moderno confortable con playa privada y el BeachClub dirigido por Melody es increible. El unico pero es el presonal de recepción que parecía bastante poco preparado y con normas extrañamente inutiles y con poco tacto hacia los clientes para la calidad de Hotel que es",10.0,"Posted June 6, 2024",,Stayed in June 2024,,,,
METT Hotel & Beach Resort Bodrum,Harika!!,10.0,"Posted October 10, 2025",,Stayed in October 2025,,,,
METT Hotel & Beach Resort Bodrum,"Mükemmel! Güleryüzlü kibar personel, Konforlu odalar,güzel konum",10.0,"Posted November 7, 2023",,Stayed in November 2023,,,,
