otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Khai Hotel Bodrum,"Excellent standard. Some drawbacks. Very well located, just by the beach. Excellent standard. Attention to detail. Generous breakfast. Some drawbacks worth mentioning: - Most of the staff don't speak English - The sea-side rooms are exposed to quite a bit of noise - Some deviations from the advertisement. There is no pier going into the water anymore. And no gym/yoga room. - The prices at the bar/restaurant are high - significantly higher than average for the area - The restaurant itself has a limited menu, and the portions are tiny in spite of the high price. We ordered one that was in particular surprising, since it was supposed to be for two people, and turned out to be a 100 grams piece of fish with no garnish or sides what so ever.",8.0,"Posted June 30, 2024",,Stayed in June 2024,,,,
Khai Hotel Bodrum,"Çok memnun kaldığımız bir seyahat oldu, o yüzden tekrar tercihimizi Khai den yana kullandık. Herkes çok ilgiliydi ve otel tertemizdi. Kahvaltıları çok güzel, yakın zamanda tekrarlamayı düşünüyoruz",10.0,"Posted May 25, 2024",,Stayed in May 2024,,,,
Khai Hotel Bodrum,Pleasant and helpful staff /clean rooms Very chic hotel,8.0,"Posted May 17, 2024",,Stayed in May 2024,,,,
Khai Hotel Bodrum,Good stay overall Nice facility great location good staff. The restaurant was good but the menu is very limited,8.0,"Posted October 11, 2023",,Stayed in October 2023,,,,
Khai Hotel Bodrum,The best place for vacation,10.0,"Posted July 29, 2024",,Stayed in July 2024,,,,
Khai Hotel Bodrum,Sabah sahilde güzel bir kahvaltı ile başlayıp devamında keyifli bir plaj saatleri geçirebilirsiniz. Odalar temiz kullanışlı,8.0,"Posted May 27, 2026",,Stayed in May 2026,,,Couple,
Khai Hotel Bodrum,Harika Otel müşterilerinin profili ***et iyiydi. Aile olarak tatil yapmak için mükemmel. Temizlik yeterliydi. Restaurant yemekleri lezzetliydi. Teşekkürler.,10.0,"Posted September 8, 2025",,Stayed in September 2025,,,,
Khai Hotel Bodrum,Güzel ve ilgili deneyim Konaklamamız keyifli ve sorunsuz geçti kahvaltı ***et yeterli özellikle otelin çalışanları çok ilgililer otele ait olan restoran üstdüzey bir deneyim sünüyor ama biraz pahalı,10.0,"Posted September 1, 2025",,Stayed in September 2025,,,,
Khai Hotel Bodrum,"Mükemmel Odaları, plajı ve özellikle opaque Restaurantı ve çalışanları ile harika bir deneyim yaşadık.",10.0,"Posted July 16, 2025",,Stayed in July 2025,,,,
Khai Hotel Bodrum,Konaklama başlangıcındaki küçük bir aksaklık talebimiz üzerine hemen yerine getirildi ve otelin hizmetinden çok memnun kaldık,8.0,"Posted June 19, 2025",,Stayed in June 2025,,,,
Khai Hotel Bodrum,Bayıldık Muhteşem bir otel ilerleyen zamanlarda da gelinicek.,8.0,"Posted August 10, 2025",,Stayed in August 2025,,,,
Khai Hotel Bodrum,"Yetersiz servis, keyifsiz konaklama",6.0,"Posted December 10, 2025",,Stayed in December 2025,,,,
Khai Hotel Bodrum,Harika bir otel kesinlikle tekrar tercih ederim. Temiz ve şık kahvaltı iyi. Plaj ve deniz güzel. Tek garipsediğim çıkışta mini bardan oğlumun yediği ve market fiyatı 40/50 lira olan çikolatadan 730 tl tahsil etmeleriydi. Mini bar için fiyat listesi de yoktu zira olmalıydı.,10.0,"Posted September 22, 2024",,Stayed in September 2024,,,,
Khai Hotel Bodrum,"Çok sevdik. Özellikle personel,oda konforu,pırıl pırıl deniz,kaliteli müzik listesi…Terapi gibiydi. Teşekkürler…",10.0,"Posted September 2, 2024",,Stayed in September 2024,,,,
Khai Hotel Bodrum,Her seyiyle mükemmel bir otel. Özellikle her iki ibrahim ve dorukhan in yardimaeverlihi ve desteklerinden cpk memnun kaldik.,10.0,"Posted August 23, 2024",,Stayed in August 2024,,,,
Khai Hotel Bodrum,"Konumu, atmosferi, denizi güzel. Ancak şezlonglar o kadar dip dibe ki, bir de dışarıdan müşteri aldıkları için şezlong kapma telaşı cabası. Kokteyller malesef başarısız. Kahvaltı serpme şeklinde geliyor, ekmekler simit bayat. Kısacası otelin mimarisi/ atmosferi ne kadar başarılı ise, verilen yiyecek-içecek ve servis hizmeti tam tersi.",8.0,"Posted August 6, 2024",,Stayed in August 2024,,,,
Khai Hotel Bodrum,"Odalar temizdi, kahvaltısı güzeldi ama plaj kısmında servis çok yavaştı",10.0,"Posted September 22, 2023",,Stayed in September 2023,,,,
