otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Vega Aparts,"We stayed with my wife in September 2022. Pros; -We only stayed in the apart room. We did not experience the restaurant. The view and location are extraordinary. The sunset view is especially beautiful. - The price is quite affordable. The staff is attentive, and since the terrain is hilly, they carry you to your room with their vehicles. - Open car park is available and we could always find a place. Cons; -Room cleaning is not bad except for the walls, but the walls are full of dead flies. There is a lot of fly problem. - It was written in the room that if the dishes are not left clean, an extra fee will be charged. I think Unnecessary should be involved in room cleaning. - The land is very sloping, you will be too lazy to go up and down to the sea. But this makes the view of most rooms perfect. - Since the price is affordable, people who do not know themselves can come. This situation may not have anything directly to do with money, but you will realize through experience that you are less likely to encounter such people in expensive places. On the first day of our holiday, while standing with my pregnant wife near the stairs in the sea, we were subjected to unfair harassment by an old lady, as if she was blocking the road. You may have to deal with such people during your holiday when you are trying to boost your morale. - It is very difficult to reach if you do not have a car.",6.0,"Posted December 19, 2023",,Stayed in December 2023,,,Couple,
Vega Aparts,"So where to start.. We stayed in this hotel for 2 weeks. When we arrived in the room we noticed that there were holes in the wall. The mirror was rusty, the shower jet was not powerful. The mattress was uncomfortable (you could feel all the springs) there were pilling on it. the sheets We were treated to two ant escapes. One evening we saw a wild animal inside the hotel We stayed inside the car because we were afraid to go out We were not safe when we returned to the hotel because there had huge herds of wild boar blocking our way. There is no light around, we have to put on our flashes. There was also no security, the staff left the gate open so the animals could enter our hotel. The staff does not speak any English The staff is not at all helpful and smiling Everyone is pulling their face!!! The distance between the city and the hotel is enormous (45 minutes to go to the city center) Everything happens in the city center: excursions, restaurants, swimming pools And on top of that there is no taxi in front of the hotel. The hotel The roads are very dangerous, there are not enough lights, dogs jump on cars, there are slopes, the roads are very narrow We strongly advise against this hotel It's a real shame to pay this price , we find the price very excessive for what it is. The only positive point is that the view is magnificent.",2.0,"Posted September 28, 2023",,Stayed in September 2023,,,,
Vega Aparts,"Otel temizlik, personel yaklaşımı, hizmet anlayışındaki samimi ***reti ile ön plana çıkıyor.. Aleyhte yorumlar kişisel sıkıntılarla ilgili.. Yoksa apart bir otelin 4-5 Yıldız otel konsepti ile bu fiyat performansı ile ***reti bile şaşırtıcı..",10.0,"Posted July 10, 2026",,Stayed in July 2026,,,Family,
Vega Aparts,"Fiyat performans 10 üzerinden 9 dur, temiz düzgün güleryüzlü çalışanlar, konumu harika, yine tercih edeceğiz",8.0,"Posted September 8, 2025",,Stayed in September 2025,,,,
Vega Aparts,Recepsiyon ve odalar arası çok fazla merdiven/yokuş var. plaja ulaşım da aynı şekilde. 2 gün kaldık sadece konaklama için kullandık. Odalar geniş ve klimalı. Balkon ve manzarası çok iyi.Mutfak yeterli. Fiyat performans açısından tam puan.,8.0,"Posted August 15, 2025",,Stayed in August 2025,,,,
Vega Aparts,Çok Memnun Kaldık Daha önce de konakladığımız tesiste tekrar konaklamaktan mutluluk duyduk.Bodrum tatili planladığımızda tekrar tercih edeceğimiz çok güzel ve temiz bir tesis,10.0,"Posted November 21, 2024",,Stayed in November 2024,,,,
Vega Aparts,Franchement hôtel et personnel magnifique.on compte y retourner plus longtemps en famille. Emplacement très bien. Parking privé,10.0,"Posted August 28, 2024",,Stayed in August 2024,,,,
Vega Aparts,"şahane konaklama harika bir konaklama deneyimi yaşadık. Özellikle temizlik görevlilreri , plaj personeli ve resepsiyondaki görevli arkadaşlara teşekkür ederiz",10.0,"Posted June 19, 2024",,Stayed in June 2024,,,,
Vega Aparts,biz oteli çok beğendik . temizlik her şey yeterliydi. otel resimlerden çok daha güzel,10.0,"Posted July 24, 2024",,Stayed in July 2024,,,,
Vega Aparts,Baslanmis ama bitmemis gibi biseydi orasi,4.0,"Posted June 2, 2024",,Stayed in June 2024,,,,
