otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
MGallery the Bodrum Hotel Yalikavak,"Great hotel, we enjoyed the facility, kids played a lot in the pool and in the kids club. One of the best service I have ever seen, they are trying hard to solve any of the issues immediately. Good food for lunch and dinner at the restaurant, Muhammed was very helpful and friendly. We will definitely come back again.",10.0,"Posted June 3, 2025",,Stayed in June 2025,,,Family,
MGallery the Bodrum Hotel Yalikavak,This hotel is stunning. The artwork throughout the hotel is beautiful. There are plenty of places to sit by the pool and the beach. Special mention to all the staff every single one is a credit to the hotel. Could not quite believe the extensive breakfast and the attention to detail.,10.0,"Posted October 29, 2025",,Stayed in October 2025,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"Best 5 star hotel in Bodrum, highly recommend this beautiful one of a kind piece of art hotel. The hotel is new, modern, super clean. Location is great, room size and facility is even greater. Good hospitality. Breakfast had a good variety. Beach area and water was super clean. We also tried their massage and was really good and professional. I am for sure coming back to this hotel! Thank you staff of Mgallery!",10.0,"Posted September 16, 2025",,Stayed in September 2025,,,Couple,
MGallery the Bodrum Hotel Yalikavak,Great hotel for a girls trip away. Rooms were clean. Staff were helpful. Good value. Would definitely recommend and return,10.0,"Posted July 31, 2025",,Stayed in July 2025,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,"This is a wonderful hotel. We always stay here when we are in Bodrum. It is for us like home mainly because of the great people here. Atilla Bey who runs the hotel, the chef in the kitchen Ali Chef who fulfills all our wishes, Yazgulu Hanim who always is ready to help and lights up with a smile.",10.0,"Posted July 28, 2025",,Stayed in July 2025,,,,
MGallery the Bodrum Hotel Yalikavak,"We recently stayed at the MGallery Bodrum and thoroughly enjoyed our stay. The hotel is new, and we loved the fact that it is so conveniently located (about 5-10 min car ride to Yalikavak Marina). We had a Deluxe King Sea view so our views of the ocean were incredible. The rooms were very comfortable and spacious. The service was excellent through and through - the staff were all very attentive to our needs and were efficient and quick to handle our requests. The outdoor restaurant at the beach level was very cosy and had a nice vibe in the afternoons. I would recommend this hotel for your next trip to Bodrum! Keep up the good work guys!",10.0,"Posted June 26, 2025",,Stayed in June 2025,,,,
MGallery the Bodrum Hotel Yalikavak,Excellent property all round. Staff extremely helpful and friendly.,10.0,"Posted September 24, 2025",,Stayed in September 2025,,,,
MGallery the Bodrum Hotel Yalikavak,"Top personeel , 10/10 Mert amazing person! & muhammed very good service in thz restaurants ! and fantastisch staff group in the mglallery hotel ! thanks for everything! The room was everyday well cleaned , i dont got no complain. Bodrum MGallery is for sure a place to come back",10.0,"Posted May 16, 2025",,Stayed in May 2025,,,Solo traveler,
MGallery the Bodrum Hotel Yalikavak,"Staying at MGallery Yalikavak was truly memorable. The white sand beach was stunning—crystal-clear waters and soft sands made it a paradise. The staff were exceptional, especially the front office and guest relations teams, who made me feel like a VIP from check-in to check-out. Their warmth and professionalism added a personal touch to my stay. Highly recommended for anyone seeking luxury and outstanding service!",10.0,"Posted November 12, 2024",,Stayed in November 2024,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,"it was an amazing stay! rooms are very clean, service was great and the most important thing staff was very helpful and they were keep smiling everytime thanks to especially reception and concierge team, abdullah, funda, umit. definitely will come back next year",10.0,"Posted October 18, 2024",,Stayed in October 2024,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"We spent more than a week in this beautiful art hotel in the heart of Yalikavak/Bodrum and were amazingly taken care of. The personal at all levels is extremely friendly, the hotel is very new, the rooms are very light, tasteful and clean and the art being displayed in the hotel on 7 floors will make many galleries jealous. The beach and the sea is beautiful and while you swim, dine and wine, nice lounging music in the afternoons accompanies you. The culinary offers range from proper beach/pool/in room dining offers to Michelin recommended gastronomy. We have enjoyed our time in the MGallery Bodrum very much and will be back very soon again. Thanks from the bottom of our hearts for those nice days in your hotel!",10.0,"Posted August 7, 2024",,Stayed in August 2024,,,Family,
MGallery the Bodrum Hotel Yalikavak,"I am writing this review that I was looking for it when I was doing research before booking. The experience with Mgallery Bodrum was beyond our expectation. Just coming from another hotel Caresse, I already noticed the difference from checkin, service on the beach, etc you can have the best location, building etc but details and how staff are working can make all difference. The reason why I didn’t booked Mgallery is because I thought that it hasn’t sandy beach, but when I came here I noticed that it doesn’t make difference because it is well arranged, and all the hotels doing same thing in Bodrum anyway. I would like to thank Sultan for the smooth checkin and the manager and all the personnel on the reception. We were granted a very nice room on the 7th floor, being gold member, they also send us a welcome cocktail. Happy to be a gold member of Accor!",10.0,"Posted August 6, 2024",,Stayed in August 2024,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"Overall an excellent stay from start to finish. On arrival after a long flight delay we arrived quite late in the early hours. Checkin was seamless. We were greeted with a room on the 7th floor with a stunning view. As I had stated it was a birthday holiday on booking I was surprised with birthday Baloon’s all over the room and some lovely cake and desserts. This was a very classy touch. Room: clean. Modern and classy. Nice shower and wonderful products. Turndown service and room servicing was to a very high standard. Pool and Beach: simply world class. The views and design are spectacular and rival by previous holiday at hotel hubertus, Italy, which is no mean feat. Close 20 min walk to local town with nice seafood places to eat. The hotel menus and food was of a high standard. The beach is sandy and sheltered with a nice beach house restaurant. They had a DJ playing classy chilled music throughout the day Breakfast was substantial with a good selection. Excellent service. Our waiters would remember our orders from previous days and asking for strawberries on one day meant throughout the stay he brought some to me. As the hotel is relatively new the aesthetics and design are stunning with outstanding artwork throughout. Service: what made the stay lovely and makes think to highly return and recommend to anyone who wants a beautiful beach holiday in a 5 star hotel. The managers Ismut and the hotel overall GM were very friendly and professional. Basically a very very good stay and perfect in all areas.",10.0,"Posted May 26, 2024",,Stayed in May 2024,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"Fantastic! I strongly recommend! Staff is increadible and caring, hotel is nearby Yalikavak Marina where you can find all famous restaurants, the hotel is 20 minutes away from old city with yellow taxi. You should definetly visit Bodrum Castle in the old city! I am going back for sure to this amazing hotel!",10.0,"Posted November 24, 2024",,Stayed in November 2024,,,,
MGallery the Bodrum Hotel Yalikavak,"I stay about a month ago in this small and lovely resort, and it was bellissimo, even in autumn season! The weather was not the best, but the staff make everything so special. All the peoples working here are so kind and smile always. They make me feel at home like I am part of a big family. The room was very clean and with much comfort, and the view outside was so beautiful. I enjoy really the peace and relax here. The food? Delicious! Simple but full of taste. My compliments to the chef for this. Grazie mille to the team for all the care and attention. I hope I can return soon, maybe next time in the summer!",10.0,"Posted November 21, 2024",,Stayed in November 2024,,,Solo traveler,
MGallery the Bodrum Hotel Yalikavak,"Top natch service,amazing property. Highly recommended. From the entrance to the beach each employee were so attentive,positive and kind.We felt like we were at home,away home.The food quality was amazing,beach area was sandy,the rooms were clean and we will be definitely back for the next summer.",10.0,"Posted November 12, 2024",,Stayed in November 2024,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,"I recently stayed at MGallery Hotel, and it exceeded my expectations in every way! From the moment I arrived, the friendly staff made me feel incredibly welcome. The check-in process was smooth, and they offered a spectacular suite with a view, which was a lovely touch after a long journey. See you next year!",10.0,"Posted October 18, 2024",,Stayed in October 2024,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"I did not even get to visit this hotel due to the emergency my family. They took my money long time ago and they will not refund me the money and they used *********** excuse, saying that we didn’t get the money, but they were given to us by ***********, which is total BS. I will not recommend this hotel to be very careful when you make a reservation they could have accommodate me to change a day, but they refused things, come up in Life and you cannot make every trip possible on time so these hotel managers are very lousy especially in bodrum",2.0,"Posted September 24, 2024",,Stayed in September 2024,,,Family,
MGallery the Bodrum Hotel Yalikavak,"Liked this hotel very much. It has a good location about 10 minutes from Yalikavak marina, the rooms, bathrooms and breakfast area, the pool and the beach were all nice. The only thing was that we were by the elevator so the late comers who were drunk and used the elevator were Too Loud. Other than that the staff: Kaan Sabri Umut Sultan Omer cem Were all amazing and the best part of this hotel which made staying at this hotel so pleasant. Thank you all .",10.0,"Posted September 14, 2024",,Stayed in September 2024,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,"This was my second time at the hotel, and I enjoyed the facilities just as much as I did the first time - the private beach is wonderful. However the pricing at the hotel had gone up significantly since I was last here and I feel the food/drinks no longer have good value for money",8.0,"Posted October 7, 2024",,Stayed in October 2024,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,"One of the best places to stay in yalikavak. The hotel is fantastic, gray beach and pool area and the staff from line level up to management is extraordinary!",10.0,"Posted September 15, 2024",,Stayed in September 2024,,,,
MGallery the Bodrum Hotel Yalikavak,The noise of restaurant is unbelievable! I talked to reception many times unfortunately with no action. I spend 4 days with very bad sleeping experience. If you look to have comfort stay please choose other options. Really Disappointed. And definitely will not come again.,2.0,"Posted August 1, 2024",,Stayed in August 2024,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,Beautiful and clean property,10.0,"Posted July 26, 2025",,Stayed in July 2025,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"We spent several relaxing days here. The hotel is a little remote and not near town. It's perfect if you want to relax and just stay within the hotel boundary. The beach and swimming platform are really nice. The restaurant is great and the staff very helpful. The restaurant is the center of hotel life as it is adjacent to the infinity pool which looks out over the sea. One issue was on the menu - we discovered that the ""Ajika"" tomato sauce has cashews in it! We asked a waiter and were told no nuts and the menu confirmed this. One family member had a bad allergic reaction. So beware of Ajika tomato sauce to those with nut allergies. Otherwise our stay was great. Nice modern rooms, beach, gym, spa & indoor pool. The restaurant food is good and this is a great place to stay.",8.0,"Posted July 10, 2024",,Stayed in July 2024,,,,
MGallery the Bodrum Hotel Yalikavak,Had dinner in Bohemy and We were so impressed with everything. Food is very unique and high quality. Service was amazing. A special thank you to our server Batuhan for taking excellent care of us. We'll be back with our extended friend group. Highly recommended.,10.0,"Posted July 5, 2024",,Stayed in July 2024,,,,
MGallery the Bodrum Hotel Yalikavak,"Had dinner with friends at Michelin recommended Bohemy and it was amazing. Must try if you are looking for a special experience of contemporary Turkish cuisine. Çiğ köfte and hummus, and baklava at the end...Very impressive food and friendly servers.",10.0,"Posted July 5, 2024",,Stayed in July 2024,,,,
MGallery the Bodrum Hotel Yalikavak,"Well what a holiday, the hotel itself was outstandingly clean everywhere from the rooms to the pool area and all this was down to the staff who are hard working, helpful, friendly and willing to help you with anything. The rooms were cleaned every day with towels also changed daily, and the water was replaced daily, the maid was so friendly and always checked to see if all was ok with us. Restaurants you had three to choose from, the main one, one by the pool and a La carte restaurants, we only used the main one and the one by the pool. The staff in both are helpful, friendly and are willing to help you with anything. The pool bar restaurant all the food is cooked fresh so it was always very busy from burgers to sea bass fish fillets. The only problem is if you are looking for a full English breakfast you will be unlucky because they don’t do them, eggs, scrambled, fried and omelettes the rest was your continental type breakfast. Lunch was good but had better, the evening meal was very good with sweets to die for. If you want a full English then go to the back of the Hotel as if going to the beach and turn right walk up about three minutes and on the left is a bar called SALT they do one for about £10. A place everyone should visit is the hotel Patisserie. They have cakes that are very,very,very nice. The place to sit and have a drink of a night is the STAR LIGHT BAR on the 3rd floor. Every night you can sit and watch the brilliant sun set which is stunning. It's open from 18.30 to 1.00am, and ask for your named drinks ( JIM BEAM, GORDON'S GIN SMIRNOFF VODKA ) The pool was clean and tidy. This was down to the gentleman who spent all day mopping around the pool and sunbeds, as well as emptying the rubbish in tubs next to the beds, he deserves a medal for all his hard work every day. Sun beds were plenty full but as normal people would put towels on them, spend about an hour on the beds then go off down to the beach and spend nearly all day down there leaving the towel on the bed by the pool. Then come back for the last hour by the pool?? The hotel is about a fifteen minute walk into Turgutreis along the seafront, the centre has loads of shops and bars. Entertanment, well you could say what entertainment because they had live bands, non very good live bands and two dance groups one from Columbia and One from Brazil, The animation team well that's the best thing I can say about them.",10.0,"Posted July 1, 2024",,Stayed in July 2024,,,,
MGallery the Bodrum Hotel Yalikavak,Words are not enough to describe the kindness and efforts of the staff From reception to beach staff all are very hardworking and wellcoming each guest with a big smile. Hotel design modern Rooms are well and new decorated Every spot is well designed Breakfast very rich And beach menu is perfect,10.0,"Posted June 26, 2024",,Stayed in June 2024,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,The set up is very nice. Liked it a lot.a bit far .the indoor pool at the spa way too cold,8.0,"Posted July 8, 2024",,Stayed in July 2024,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"We stayed for a week & the whole experience was superb. The staff were very friendly & helpful. The service was phenomenal. The hotel, facilities & room design is absolutely beautiful. It’s located in yalikavak, which is where you want to be. A walking distance to the marina. I highly recommend it & would definitely stay there again.",10.0,"Posted May 30, 2024",,Stayed in May 2024,,,Couple,
MGallery the Bodrum Hotel Yalikavak,Loved this hotel. They have everything that you need for perfect vacay. 10/10,10.0,"Posted July 8, 2024",,Stayed in July 2024,,,,
MGallery the Bodrum Hotel Yalikavak,Excellent,10.0,"Posted January 28, 2026",,Stayed in January 2026,,,,
MGallery the Bodrum Hotel Yalikavak,Excellent hotel in a good location. Friendly staff and very clean. Good breakfast available and very good beach area. Infinity pool view is beautiful and sun loungers clean. The spa staff were particularly friendly and helpful.,10.0,"Posted November 28, 2023",,Stayed in November 2023,,,,
MGallery the Bodrum Hotel Yalikavak,Great hotel with great choices for vegetarians. Staff were very friendly and polite. We were well looked after. The four of us from UK celebrated one of the ladies 60th birthday. Hotel Shark in Bodrum was clean and comfy beds....They could do with more English speaking channels on TV. The restaurant staff and manager Memehet was really helpful and caring....Thank you. Pushpa,10.0,"Posted November 1, 2023",,Stayed in November 2023,,,,
MGallery the Bodrum Hotel Yalikavak,"This hotel makes you feel spoilt from the time you walk through the doors. It is 5 star perfection from check in. The front desk manager is an absolute gem. He speaks lovely broken English. He is welcoming and generous with his attention and help. The rooms are beautiful and views are to die for. You will have to go a long way to find a more beautiful hotel. Location is perfect. It's a lovely 2 Km walk on the board walk to the main little village of Yali & 2.5 Km to the new yacht marina. You won't find a more beautiful beach and pool area in Yali. The breakfasts were 5 star and the staff impeccable, kind, fried my and helpful. If I have to find something to criticize. I would say the only down side is everything is priced in euros. So it is definitely not reasonable to eat or drink at the hotel. But then again, traveling on the South African Rand is always a challenge. Traveling on a strong currency would probably make the hotel prices more bearable. We stayed for 6 nights at the end of their season. They close in 2 days. So there was definite signs of the staff preparing the hotel to close. Which sometimes gave it an airy feeling.",10.0,"Posted October 17, 2023",,Stayed in October 2023,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"This is by far the most super luxury boutique hotel that you can imagine. Has great rooms, superb breakfast, amazing art-decor and great pool and spa. It's not the best beach but one significant thing left us a bad taste. The abrupt outburst and inconsiderate unapolegetic manager of the restaurant- Mustafa. Who claims 20 years in the luxury hospitality hotel business. Where and how did M Gallery go so wrong to have this guy as Head of their fine dining? I was with 7 other guests- all were disgusted and some tearful with his order to leave ""his"" restaurant as we were not permitted to eat food we had ordered from outside even though the GM permitted us. We were the ONLY guests in the restaurant. He event went to call me a liar. Deat M Gallery- watch the cctv at 10pm to see it all reveal the above.",4.0,"Posted October 14, 2023",,Stayed in October 2023,,,,
MGallery the Bodrum Hotel Yalikavak,An amazing hotel .. rooms were spacious and very special.. staff were amazing friendly.. beach is nice .. breakfast buffet was excellent I was there with a big group from Jordan and we all were impressed with the hotel.. will for sure go back and enjoy the hotel,10.0,"Posted September 29, 2023",,Stayed in September 2023,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,"This was our first time to a beach resort in Turkey (have only been to Istanbul before) and certainly won’t be our last. The hotel is fabulous. The art is out of this world, some really amazing pieces. We were upgraded to a suite, being an Accor member, and the room was great. Fabulous sea views. Lovely bathroom amenities. Bottled water provided daily. The only negative was that turndown at night was a bit hit and miss as to whether it happened. Breakfast is a very good spread of food. Lots of fresh fruit and predominantly hot Turkish dishes. Eggs can be cooked on request, although not poached for some reason. Esra was particularly helpful at getting my husband’s eggs cooked to how he likes them. We ate in the restaurant on our first night, following a long day of travel. The food was very nice but the menu, in our opinion, was too bulk standard Mediterranean and not local dishes such as meze or fresh fish dishes. Prices fairly high too. The hotel is in a fabulous location with Yalikavak town on your doorstep, if you are prepared to walk. Turn left out of the hotel and walk down the road a short distance. Take the first right and at the end turn left, walking through the boat yard. You then literally follow the road all the way along the edge of the sea into town. You pass various little bars/restaurants and some small Turkish hotels before reaching the main part, where there are lots of restaurants, then some shops and eventually after a long walk, you’ll get to the Marina. Probably to where the main group of restaurants are, is around 25-30 min flat easy walk. The food in these restaurants is excellent. Fabulous fish and good prices. The Turkish people are extremely friendly and wanting to chat, both in the hotel and in town. We wouldn’t hesitate in recommending the hotel and we absolutely will be returning. I think we’ve found our new holiday destination! Thank you to all of the staff and the GM, who was very approachable and happy to chat.",10.0,"Posted September 26, 2023",,Stayed in September 2023,,,,
MGallery the Bodrum Hotel Yalikavak,"One of the best hotels that we have stayed in. The hotel is an art gallery full of paintings and art work that makes it unique and elegant. Fabulous views and amazing staff. We were greeted warmly and efficiently. The room is very well equipped with modern furniture and beautiful views of the pool and the beach. The breakfast was a feast with very efficient staff that assist you in every way. Service in all venues was excellent. The pool is beautiful and has unobstructed views, the beach is easily accessed with a sand man made beach to allow you a relaxed sunbathing experience. A very special thanks for the warmth and hospitality of Hande Unveren, Director of Marketing and Communications and to Selcuk Kurtul the General Manager for his attentiveness and care. Loved it and will be back for a family vacation",10.0,"Posted September 16, 2023",,Stayed in September 2023,,,Couple,
MGallery the Bodrum Hotel Yalikavak,"Yes, it’s highly recommended. From check-in to check-out everything were so good. Except eating and drinking price inside the Hotel is so expensive.",10.0,"Posted September 12, 2023",,Stayed in September 2023,,,,
MGallery the Bodrum Hotel Yalikavak,Beautiful property.,10.0,"Posted May 30, 2024",,Stayed in May 2024,,,,
MGallery the Bodrum Hotel Yalikavak,"Great sea, amazing location, professional service. In one word, perfect. It is among the affordable luxury accommodation alternatives in Yalıkavak. The options at breakfast are really good, especially the delicatessen buffet is like a paradise for cheese lovers. Ms. Ezgi and Ms. Beyza at the restaurant gave very good advice. The works of art make you feel like you are in a gallery.",10.0,"Posted September 21, 2023",,Stayed in September 2023,,,Traveling with friends,
MGallery the Bodrum Hotel Yalikavak,"We arrived yesterday afternoon in Bodrum, we stayed at the hotel, they welcomed us as soon as we opened the taxi doors! One of the employees greeted us in Spanish, and we really appreciated it! The hotel is ferrous! The room, white sheets and sheets, good rest, good pillows! Upon entering we found some sweets on the table! How nice when they value the guest!!! We had dinner with an ocean view! Dinner was good! Spectacular breakfast! The pool, the beach! We will stay 4 nights, a pleasure! I would return!",10.0,"Posted August 27, 2023",,Stayed in August 2023,,,Couple,
MGallery the Bodrum Hotel Yalikavak,hotel lindo! buffet do cafe da manha super completo. Funcionarios solícitos. Quarto espaçoso.,10.0,"Posted June 5, 2025",,Stayed in June 2025,,,,
MGallery the Bodrum Hotel Yalikavak,"Le parfait n’existe pas alors on dira que c’est presque parfait. J’ai été saisie par l’excellentissime comportement du personnel depuis la réception le jour d’arrivée jusqu’à mon départ , les managers dont l’une m’a offert le petit déjeuner le premier jour , les employés à la réception, au bar de la piscine, au petit déjeuner, à la plage et la conciergerie en wattsap. L’accueil , l’élégance , la gentillesse, la disponibilité,le professionnalisme, aux petits soins en tout. On se sent comme chez soi. Je ne peux que recommander",10.0,"Posted September 10, 2024",,Stayed in September 2024,,,,
