otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Celeste Bella Luxury Hotel & Spa,Genel yorum Konaklama dinlenme olarak sessiz sakin huzur dolu bir bölge mimarisi ve otel durumu ***et iyi güzel temizlik konusunda ise daha gelişmişebilir Hamam kapalıydı kullanamadık kahvaltı açık büfe olabilir kişi başı tabak şeklinde servis yapılıyor. Bişey isteyeceğimiz zaman defalarca çağırıp söylememiz gerekiyor.,8.0,"Posted August 24, 2025",,Stayed in August 2025,,,,
Celeste Bella Luxury Hotel & Spa,Odalar temiz ve güzeldi sadece asansör çalışmıyordu,10.0,"Posted August 26, 2025",,Stayed in August 2025,,,,
Celeste Bella Luxury Hotel & Spa,"Odalar temizdi ,personel iyiydi .",10.0,"Posted November 11, 2025",,Stayed in November 2025,,,,
Celeste Bella Luxury Hotel & Spa,"Super C’était magnifique, l’hôtel est très beau, le personnel est incroyablement gentil et bienveillant, la piscine est splendide. Le seul point négatif était la salle de bain car beaucoup de chose était cassé comme le porte serviette, la douchette des toilettes. Sinon tout était parfait",8.0,"Posted October 17, 2024",,Stayed in October 2024,,,,
Celeste Bella Luxury Hotel & Spa,Hôtel très agréable Hôtel très agréable avec une très grande et magnifique piscine. Le SPA est très bien avec une jeune femme très sympathique. Le restaurant est bon mais les serveurs un peu longs à comprendre et à servir. Dans l’ensemble c’est un très bon hôtel. Il faut avoir une voiture ou prendre un taxi pour aller dans le centre-ville de Bodrum.,10.0,"Posted August 4, 2024",,Stayed in August 2024,,,,
Celeste Bella Luxury Hotel & Spa,"Ich habe dieses Hotel auf Empfehlung gebucht leider war ich nicht wirklich zufrieden. Mir ist es bewusst, dass es ein Boutique Hotel ist allerdings habe ich mir etwas mehr erhofft. Das Hotel an sich ist stillvoll ( Möbel usw.) allerdings was die Sauberkeit betrifft überhaupt nicht gut. Unser Zimmer war voll mit Ameisen. Im Badezimmer lagen hinter dem Mülleimer viele Haare. Wir waren 4 Tage 3 Nächte dort, es wurde kein einziges mal Bettwäsche gewechselt. Die Reinigungskraft hat am letzten Tag geklopft - als ich sie gefragt habe ob sie in 15 min kommen kann, da ich mich zu dem Zeitpunkt im Badezimmer befand - meinte sie, sie hat nur dieses Zimmer und wird danach gehen. Das war mir schon blöd, habe gesagt sie soll nur frische Handtücher da lassen. Wenn es preislich günstig wäre, hätte ich die Sache ganz anders betrachtet. Allerdings überteuert, nicht sauber, Frühstück null Auswahl, extras kostet - nie wieder!!! Preis-Leistungsverhältnis 0",6.0,"Posted August 12, 2024",,Stayed in August 2024,,,Couple,
Celeste Bella Luxury Hotel & Spa,Herşey çok güzeldi. Tam puan veriyoruz. Sadece terlik eksikti. Ama sadece bu seferlik unutulduğunu düşünüyorum.,10.0,"Posted August 4, 2024",,Stayed in August 2024,,,,
Celeste Bella Luxury Hotel & Spa,"Unødvendig dårlig service Servitørene er veldig lite hjelpsomme, står 4/5 stk inne når folk ligger ved bassenget og prøver å bestille drikke. Ting tar veldig lang tid selvom det er få gjester. Hotellet er fint men de er ikke gode på service, lite profesjonelt.",4.0,"Posted July 20, 2024",,Stayed in July 2024,,,,
Celeste Bella Luxury Hotel & Spa,"fiyatina gore cok uygun otel konumu guzel, ferah ve temiz bir yer. havuz buyuk ve cok sakin. kahvalti guzel",10.0,"Posted July 17, 2024",,Stayed in July 2024,,,,
Celeste Bella Luxury Hotel & Spa,Konaklama boyunca çok memnun kaldım. Özellikle resepsiyonda Neslihan Hanım çok ilgili ve çözüm odaklıydı. Tüm çalışanlar için aynı şeyi söylememek mümkün. Hepsine teşekkürler. Fiyat/performans açısından da Bodrum seyahatlerimde ilk tercihlerimden olacak.,10.0,"Posted July 28, 2024",,Stayed in July 2024,,,,
Celeste Bella Luxury Hotel & Spa,Fiyat perpormans açısından çok iyi bir otel. Havuzu büyük. çalışanlar yardımsever. eksikler olabiliyor ama söyleyince hemen telafi ediliyor. sadece spa buhar odası temizliği biraz eksikti. onun dışında biz çok memnun kaldık. Tavsiye ederim.,10.0,"Posted July 8, 2024",,Stayed in July 2024,,,,
Celeste Bella Luxury Hotel & Spa,mükemmel bir tesis mütüş bir otel danışmadaki ve hizmetli personele çok teşekkürlerimizi iletiriz ayrıca kapalı otoparkın olmasıda mükemmel,10.0,"Posted July 11, 2024",,Stayed in July 2024,,,,
Celeste Bella Luxury Hotel & Spa,"Konfor ve temizlik açısından çok memnun kaldık. Kahvaltısı da başarılıydı. Her yere yakın ama bir o kadar da sessiz, sakin bir konaklamaydı. Teşekkürler.",10.0,"Posted May 20, 2024",,Stayed in May 2024,,,,
Celeste Bella Luxury Hotel & Spa,İlgi alaka temizlik peyzaj herşey çok güzeldi. Kapalı otopark da artısı oldu,10.0,"Posted June 12, 2024",,Stayed in June 2024,,,,
Celeste Bella Luxury Hotel & Spa,Heel moooi,10.0,"Posted October 5, 2025",,Stayed in October 2025,,,,
Celeste Bella Luxury Hotel & Spa,Nezih bir otel Karşılama çok iyiydi. Oda çok temiz ve konforluydu. Nezih bir otel. Kahvaltı harikaydı. Her şey için teşekkür ederiz.,10.0,"Posted September 22, 2023",,Stayed in September 2023,,,,
