otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Duja Bodrum,"Beautiful location, only 30 minutes from the airport. Staff were friendly throughout — funnily enough they got noticeably nicer after the first week, like they'd been sent on a customer service refresher mid-stay. Sun beds were never really an issue; plenty available if you were down by 9am. Restaurant seating was always easy to find too, no scrapping for tables. The Kids Club was the highlight for us — genuinely excellent. Our daughter didn't need any persuading; she was raring to go every single morning. We'd also strongly recommend the Brothers boat trip, run by the guys at Duja — a brilliant trip, and they were genuinely pleasant, still greeting us and having a chat every time we crossed paths for the rest of the holiday. A special mention for our Jet2 rep, Hakan — we ran into a few issues during the stay and he was fantastic at sorting them out for us. A few things let it down. The food was repetitive and, frankly, a bit boring — the same rotation day after day, and it would have gone a long way to have a themed night or two to break it up. The daytime pool and mini disco music didn't change once in two weeks, which got old fast. The à la carte experience, which is talked up as something special, really wasn't — didn't feel any different to the main buffet in quality. And the hotel itself is showing its age; it needs some general refurbishment and TLC. Some floors in the main hotel also have shared terraces with only a limited sea view, worth checking before you book. Overall: great spot, brilliant kids' facilities, a top boat trip and a rep who had our back, but the food, entertainment, and upkeep need investment to match the location.",8.0,"Posted August 13, 2026",,Stayed in August 2026,,,,
Duja Bodrum,"### A wonderful family stay in a stunning location We had a fantastic 12 day family holiday and really enjoyed our stay. The hotel is in a **stunning location**, and our room in the main hotel, with a beautiful sea view, was spacious, very well laid out and had plenty of storage. It easily accommodated our family, including our seven-year-old, without ever feeling cramped. Although she did find the camp bed uncomfy and could have done with some more bedding as was cold at night. The staff were one of the real highlights of our stay. They were **hugely attentive, friendly and genuinely lovely**, and the service across all of the restaurants was excellent. We particularly recommend the **Italian à la carte**, which was a real favourite of ours. The hotel was very busy, as you would expect in August, but we found that going for dinner before around 7.30pm helped us avoid the busiest periods. We were never without a table and, because we tended to eat earlier, we didn’t find the mealtimes particularly chaotic. The buffet was very good, although after 12 days it did inevitably start to feel a little repetitive. I particularly enjoyed the **yoga sessions**, which were a lovely addition to the day and made even better by the beautiful setting. Our seven yea old absolutely loved the **mini disco**, and we thought the evening entertainment we saw was generally very good. The sea and its surroundings were also a real highlight for us; I personally much preferred the peace and serenity of being down by the sea. We also enjoyed one of the brothers *boat trips**, which was great fun. It’s worth mentioning that there was plenty of loud music, though, so perhaps not ideal if you’re looking for a particularly peaceful excursion. We also had a great day in Kos although the queues to get through security were very long during the busy August period (1hr) The older children particularly enjoyed the inflatable rides available from the jetty. ### Areas for improvement The biggest issue for me was the **amount of single-use plastic**. I’m sure this isn’t something that can be changed overnight, but we were genuinely astonished by how many small plastic water bottles we went through as a family. It made me wonder just how much plastic the entire hotel must consume in a week. Given the hotel’s beautiful setting beside the ocean, it felt particularly ironic. I do wonder whether a **filtered water system with refill stations** could be introduced, allowing guests to refill reusable bottles rather than relying on individual plastic bottles. This would seem like a relatively simple step that could make a significant difference. Starbucks was a lovely addition and something my family really enjoyed, but we noticed that it too generated a lot of single-use plastic, including plastic straws. It would be great to see the hotel looking at ways to reduce this as well. Another area that felt unnecessary was the **beach towel exchange system**. On a couple of occa",8.0,"Posted August 11, 2026",,Stayed in August 2026,,,,
Duja Bodrum,"We’ve just come back from a 2 weeks stay at Duja Bodrum and overall we had a really great holiday. We’d definitely go back. The transfer from the airport only took about 25mins. The food was one of the things we really enjoyed. There was loads of choice and the snack bars were particularly good, with different pasta dishes, chicken wraps, burgers, pizzas, waffles etc. Breakfast was also really good, with omelettes made to order as well as lots of other options. There was always food being cooked fresh outside at tea time as well as the buffet, which was great. We tried the Asian and fish à la carte restaurants and both were really nice. The food was lovely and the service was great. One thing we really liked was that there are freezers with ice creams dotted around the hotel, as well as fridges full of bottled water, so you can just help yourself whenever you want. The lifeguards were also really on the ball around the pools, which was reassuring. The ladies in the kids’ club were lovely. We personally never left our children there on their own and always stayed with them, but from what we saw they were fantastic with all the children and really looked after them. Selin & Nehir deserves a special mention, our boys loved them. The boys are wild and they were amazing with them. Customer service throughout the hotel was probably one of the biggest positives. Everyone was really friendly and helpful and they genuinely couldn’t do enough for you. Our room was clean and spacious and the maid did a really good job. The mini bar was also restocked every day, which was a nice bonus. If I had one criticism, it would be that I’d have liked a few more evening shows. They had shows about four nights a week, and on the other nights there was a film for the kids, bingo or a night off. The shows they did have were really good and the mini disco was on every night, so there was still plenty going on, but more evening entertainment would have been nice. They do also have live music at the pool bar each night. Overall, we really enjoyed our stay. There’s a great choice of food, the staff are lovely, the hotel is well looked after and there’s plenty for families. We had a brilliant holiday and would definitely return to Duja Bodrum.",10.0,"Posted August 8, 2026",,Stayed in August 2026,,,,
Duja Bodrum,"I want to thank the following staff: Ms. Ainura , Mr. Şahan and Mr. Halil from main restaurant, Ms. Didem, Mr. Ahmet from guest relations, Mr.Selçuk from the Pavillons, Mr. Umut, Mr Berkant, Mr. Kamer from front office, Mr. Onur (buggy driver and bell boy?), Chief bellboy Mr. Mehmet Albert Sidi",8.0,"Posted August 5, 2026",,Stayed in August 2026,,,,
Duja Bodrum,"What a wonderful place! We stayed for 10 nights and could have stayed longer. Very clean, beautiful views, amazing staff and the animation team were fantastic with the children. Only comment is sometimes we struggled to find a clean table at dinner but it is peak season and we went for dinner at peak times so not surprising as it was very busy. Thank you Duja, we lived in a bubble away from reality and had a fab holiday 😊",10.0,"Posted August 4, 2026",,Stayed in August 2026,,,,
Duja Bodrum,We had the most amazing dinner last dinner for our last family meal of the holiday. We decided on the Turkish Al a carte and I was so impressed!! One of our members were gluten free and our waiter went above and beyond creating a meal specific for her needs. The children loved the food as did the adults. Thank you again for your hospitality it was beyond our expectations.,10.0,"Posted August 3, 2026",,Stayed in August 2026,,,,
Duja Bodrum,"Great hotel, Had a fantastic holiday. Entertainment team are great (Sefa is the best). Free starbucks aswell, can’t ask for anymore! Bar staff are brilliant aswell",10.0,"Posted July 31, 2026",,Stayed in July 2026,,,,
Duja Bodrum,"Our stay at Duja Bodrum Hotel was truly unforgettable. The hotel has an amazing private beach with crystal-clear water and a big beautiful swimming pool which is always clean and well-maintained. The bars offer a great selection of quality drinks, and the Turkish cuisine is exceptional, with a wide variety of delicious traditional dishes to enjoy every day. What impressed us the most was the outstanding service. Every member of the staff was welcoming, professional, attentive, and always ready to help with a smile. Their hospitality made us feel at home throughout our stay. The rooms were comfortable, spotless, and offered breathtaking sea views. One of the hotel's greatest features is the abundance of beautifully designed seating areas throughout the property. Whether overlooking the sea, the gardens, or the sunset, every corner offers a spectacular view and a peaceful place to relax. The beautifully landscaped gardens and lush green spaces make the entire resort feel like a paradise. Overall, Duja Bodrum exceeded all our expectations. From the beach and pools to the delicious food, excellent service, friendly staff, stunning views, countless scenic seating areas, and magnificent landscaping, everything was perfect. We highly recommend this hotel and will definitely return. ⭐⭐⭐⭐⭐",10.0,"Posted July 27, 2026",,Stayed in July 2026,,,,
Duja Bodrum,"One of my best summer holidays. The resort is great and huge with a lot of greenery that makes it quiet and relaxing even though is full of guessing the peak season. Staff were helpful and fun, food was delicious and all the attractions make the stay fantastic.",10.0,"Posted July 16, 2026",,Stayed in July 2026,,,,
Duja Bodrum,We had a brilliant holiday. My kids absolutely loved it. Nehir In the kids club was amazing with our 3 boys. Definitely be back,10.0,"Posted July 14, 2026",,Stayed in July 2026,,,,
Duja Bodrum,"This is our second time in Duja Bodrum and our family love it, especially Nehir in the child animation team, my boys loved her! Kids club offer babysitting service for 3 year olds and up",10.0,"Posted July 14, 2026",,Stayed in July 2026,,,,
Duja Bodrum,We stayed for one week starting on 20th June 26. The stay was excellent from start to finish. The staff were so friendly and welcoming. With a big thanks to Mehmet on waiting in the main restaurant. Sel at the cabanas. And the staff at Starbucks. They all went out of their way to make our stay memorable. The food in the main restaurant was always delicious with plenty of choice and always replenished regularly. The whole complex was spotless and the room was cleaned and mini bar stocked daily. We will definitely be returning. Thanks to everyone at Duja Bodrum. K. Watson,10.0,"Posted June 29, 2026",,Stayed in June 2026,,,Couple,
Duja Bodrum,"We stayed at the hotel for 8 days and had a wonderful experience. Everything was very clean and well maintained, and the hotel itself is beautiful. The food was varied, with plenty of choice every day. The meat dishes were especially delicious. I’m not sure who prepared them, but the beef and turkey casserole was outstanding. The meat skewers and lamb dishes were also exceptional. I would also like to thank the housekeeper who cleaned our room during our stay (room 4012, from the 14th to the 23rd). Unfortunately, I don’t remember her name, but she did an amazing job and was always so kind and attentive. A big thank you as well to all the waiters and waitresses for their excellent service and friendliness throughout our stay. Special thanks to Hamza, Tina, Mustafa, and Chef Tayfun Altay. Tina gave one of the best massages I have ever had. Mustafa makes fantastic cocktails, and my mother was absolutely delighted with them. Chef Tayfun Altay is not only a talented chef but also a very kind and respectful person. His desserts were incredible, especially the Tres Leches cake. I would also like to mention the beautiful location of the hotel. The surroundings are absolutely stunning and made our holiday even more enjoyable. We stayed in one of the separate villas, which was perfect for us. It was peaceful and quiet, allowing us to relax and enjoy our stay without any noise. Thank you as well to the entertainment team for the interesting shows and performances. They added so much fun to our stay and helped create wonderful memories. There are so many other people I would like to thank, but unfortunately I cannot remember everyone’s names. Every member of staff we met was kind, professional, and always willing to help. I stayed here with my mother and sister, and my mother was absolutely delighted with everything. Thank you to the entire team for making our holiday so enjoyable. We truly felt welcome and hope to return again one day. ⭐⭐⭐⭐⭐",10.0,"Posted June 23, 2026",,Stayed in June 2026,,,,
Duja Bodrum,"We recently stayed at Duja Bodrum and unfortunately our experience was very mixed. While there were some excellent aspects of the holiday, there were several areas that fell well below what we would expect from a 5-star hotel. The biggest disappointment was the food. We booked an à la carte restaurant under the impression that we would be able to choose from five different restaurants. However, when it came to booking, we were only offered a choice between the Turkish or Fish restaurant. Neither appealed to us, but we opted for the Turkish restaurant. The food arrived cold, the presentation was poor, and it felt like very little care had gone into the dining experience. The main restaurant was also disappointing and certainly not the “amazing” dining experience described in many reviews. We are not fussy eaters by any means, but there were several evenings where the only things that looked appetising were chicken nuggets, chips, salad and dessert. The food seemed to be catered more towards German and Russian guests, with surprisingly few authentic Turkish dishes available. If there had been restaurants within walking distance of the hotel, we would have chosen to eat elsewhere on several occasions. The snack bars at lunchtime were much better. A lot of the food appeared to be frozen products, but it was generally edible and some items were genuinely enjoyable. Service in the main restaurant was another let-down. Staff always seemed attentive to guests of other nationalities, whereas as English guests we often struggled to get service. On more than one occasion we had nearly finished our meal before anyone came to take a drinks order. On a positive note, the entertainment team were outstanding. They were always friendly, welcoming and enthusiastic, and genuinely couldn’t do enough for guests. The reception team were also polite and helpful throughout our stay. In fact, the majority of the staff were excellent and always willing to help. We really couldn’t fault their attitude. If you tip them, be prepared to have drinks arriving constantly! The accommodation was another major disappointment. Our room felt very tired and nowhere near the standard expected of a 5-star hotel. There were large cracks in the bathroom tiles, peeling paint on the ceiling from what appeared to be a previous leak, stained bedroom furnishings, wallpaper that was peeling away with mould and dirty marks visible, and bed sheets with holes and stains. The minibar was supposed to be replenished daily but was only restocked three times during our seven-night stay, despite us reporting the issue to reception. Our biggest issue was the room we were initially allocated. We were placed in a Club Room, which honestly felt more like a 3-star property. Apart from being in a quieter area, there was very little positive to say about it. It looked dated, lacked privacy, had a tiny balcony, and both the bedroom and bathroom were in poor condition. We immediately requested a room chang",6.0,"Posted June 10, 2026",,Stayed in June 2026,,,,
Duja Bodrum,Everything is amazing from staff and managers super helpful. Rooms very clean . Entertainment very nice and the staff on pool very kind and helpful specially Rio was very kind with my son who is special need he look after him very well and he let him involve with all activities and entertainments I really appreciate his work specially with Autism environment. Thank you so much Rio😘🙏🏻,10.0,"Posted June 9, 2026",,Stayed in June 2026,,,,
Duja Bodrum,Excellent atmosphere to suite everyone. Even the most difficult customers. The animation team was especially great and helpful.,10.0,"Posted June 9, 2026",,Stayed in June 2026,,,,
Duja Bodrum,"I don’t normally write of a review on day 2 of staying somewhere but here goes 🥰 The staff here and amazing, they work SO hard. They’re constantly checking on us making sure our drinks topped up, the place is super clean, the staff are brilliant. The food is actually really good, tons of variety, extensive salad bar, pickles, I am gluten free and everything is labeled. A few more options would be appreciated but really can’t complain too much as what I have eaten is delicious. The pool is huge and really clean. The pavilion downstairs is gorgeous - there are a few fish to see when you Snorkle, nothing amazing but gosh it’s refreshing. So many gorgeous trees and flowers and cactus. They very kindly upgraded us from a club room, we are in a cute little room. It’s nothing fancy and I do wish we’d had the option to choose a more premium room as some of them look amazing but it’s clean and tidy and overall I’d highly recommend this resort. As I say, the staff are what shines!",10.0,"Posted May 31, 2026",,Stayed in May 2026,,,,
Duja Bodrum,"This was our 4th time at Duja Bodrum to celebrate our Anniversary. I have written lengthy reviews over the past few years and again I can only reiterate is that this is a fantastic hotel... The location ( it is outside of Bodrum but you can get a bus for 60 lira. The views from the hotel are breathtaking. The food is nice lots of choice. However, the main restaurant does get really hectic the busier the hotel gets. We always stay in the Village Rooms and they are cleaned daily, fresh towels, everyday, the fridge is filled up daily with water, soft drinks and Efes. We would recommend the spa experience ( we had 6 treatments whilst we were there and they are excellent... Thank you to Kenan 🙏 We would highly recommend the boat trip provided by Gokhan and Brothers Boat.. we have been on many boat trips and this one is excellent.. The guys on the boat are so friendly and make sure you have a great time!! There are also watersport activities down at the beach if you're an adrenaline junkie. Finally the staff... They are amazing, so friendly and will do absolutely anything for you. We class them as life long friends now. Special mentions to ... Sinan - Operation manager Murat - buffet restaurant Ibrahim -buffet restaurant Ferat - buffet breakfast & lunch Kasim - Buffet restaurant Selcuk - pavilion Ayaz - Starbucks Kenan - spa Aylin - Shanti Bar Rio, Urgr, Saga - Entertainment team These members of staff are an absolute credit to the hotel and make us want to come back again and again!!!",10.0,"Posted May 30, 2026",,Stayed in May 2026,,,,
Duja Bodrum,10:10 ［ ••• 18 May 2026 at 23:19 All for the Turkish even though foreign travellers pay more for their stay Al o Carte restaurants rubbish to book when we finally got to the Italian soup was cold had to be sent back for hot soup then mains were cold not a patch on other hotels in the area that we have stayed at the Samara is a true 5* all inclusive maybe look at what they do. Apart from main pool bar waiters really could not give a dam we were told we had an upgraded room but on arrival to the room we had a welcoming letter with both our names on it..we had 2adjoining rooms and they had no time to change rooms and move letters Mini bars not restocked for 3 days although going to the front desk and reporting the issue Not enough buffet food and space for everyone food is very limited no toaster for breakfast kids slide pool not staffed to serve drinks no air conditioning in the rooms always hot controlled by the hotel we have been here all week from May 10th temp during the day hasn't dropped below 84 as I write this at 23.06 temp is 18degrees singers are Turkish All for the Turkish even though foreign travellers pay more for their stay Al o Carte restaurants are so difficult to book when we finally got to the Italian soup was cold had to be sent back for hot soup then mains were cold not a patch on other hotels in the area that we have stayed at the Samara is a true 5* all inclusive maybe look at what they do. Apart from main pool bar waiters really could not give a dam we were told we had an upgraded room but on arrival to the room we had a welcoming letter with both our names on it..we had 2adjoining rooms and they had no time to change rooms and move letters Mini bars not restocked for 3 days although going to the front desk and reporting the issue Not enough buffet food and space for everyone food is very limited no toaster for breakfast kids slide pool not staffed to serve drinks no air conditioning in the rooms always hot controlled by the hotel we have been here all week from May 10th temp during the day hasn’t dropped below 84 as I write this at 23.06 temp is 18degrees All the entertainment singers are Turkish only 10:10 ［ ••• 18 May 2026 at 23:19 All for the Turkish even though foreign travellers pay more for their stay Al o Carte restaurants hard to book when we finally got to the Italian soup was cold had to be sent back for hot soup then mains were cold not a patch on other hotels in the area that we have stayed at the Samara is a true 5* all inclusive maybe look at what they do. Apart from main pool bar waiters really could not give a dam we were told we had an upgraded room but on arrival to the room we had a welcoming letter with both our names on it..we had 2adjoining rooms and they had no time to change rooms and move letters Mini bars not restocked for 3 days although going to the front desk and reporting the issue Not enough buffet food and space for everyone food is very limited no toaster for breakfast kids slide pool not s,2.0,"Posted May 21, 2026",,Stayed in May 2026,,,Family,
Duja Bodrum,"Hotel brilliant! Caner, Mirza and Elif looked after us at the Chinese Al’Carte and they were absolutely fantastic! Friendly, attentive and great company.",10.0,"Posted May 21, 2026",,Stayed in May 2026,,,Couple,
Duja Bodrum,"Duja is a truly massive resort with expansive grounds, offering plenty of space to explore and enjoy. When we first arrived, it made a fantastic impression — the setting is beautiful, and during the early part of our stay, it felt relaxed and well-balanced. There were plenty of sun loungers available, with lots of quiet spots to unwind and soak up the sun. However, as the week went on, the experience began to shift. The hotel became noticeably more crowded, and it unfortunately felt as though the resort wasn’t quite equipped to handle the influx of guests. Finding a comfortable area to relax became much more difficult, and the restaurant in particular suffered — lunch and dinner times were consistently overcrowded and far from enjoyable. The rooms and facilities, while functional, are starting to show their age and would benefit from some refurbishment and modernisation. A bit of TLC would go a long way in elevating the overall experience. To top it off, we had the misfortune of being next to a very loud neighbour who partied on their balcony until well past midnight, which took away from the otherwise relaxing atmosphere we were hoping for. Overall, Duja has great potential thanks to its size and location, but it currently struggles during busier periods and would benefit from some updates and better crowd management.",8.0,"Posted May 19, 2026",,Stayed in May 2026,,,Family,
Duja Bodrum,"Overall the holiday was enjoyable we had a good time, just some things could have been better. We travelled as 6 adults and one 2 year old. We arrived at about 1.30 am after a 2 hour delay and no food and only tea , coffee and water on our flight. We were disappointed to find there was no food available on our arrival. The staff are what make this hotel, they are so willing to help and can’t do enough. We had my grandson with us , it was both his and my birthday while we were here. We booked the Italian à la carte , which was nice ( apart from the chicken) and the staff presented us with a cake each. They sang Happy Birthday and made a fuss of him, as all the staff did every day. He especially loved the girl in the restaurant Meryem who always played with him and made him laugh. Positives- The place is very clean, beautiful gardens , fabulous staff, especially in Raay bar.amazing views, entertainment that we saw was very good. Mini disco for the kids was great. Where improvements could be made- - why isn’t there any ice cream or lollies in the freezers? , we were there a week and they were always empty! Never in an all inclusive have we experienced this? It is available at 3 pm near the snack bar but the queue is always huge, with just one person serving. There was no toaster! Sometimes for breakfast all you want is a slice of toast. There was ONE sandwich grill , again always a queue with people making multiple toasties for the rest of the family. Don’t go for dinner at 7 when it opens unless you fancy a game of ‘ It’s a Knockout’ absolute carnage with people pushing in and being greedy taking far too much for the rest of their table, I saw a couple of altercations almost coming to blows’ The food was ok, again no ice cream available for dessert, which is strange. Our flight home was an evening flight 11.40 and considering we didn’t arrive until the early hours of the following day thought we may keep our room until at least teatime . My daughter was 7 months pregnant with a 2 year old and really needed somewhere to rest until at least an hour or so before we were due to be picked up. We were told there were NO rooms at all that we could use , until we said we would pay then miraculously one was available. Would I come here again? Probably not, we all said we have been to better All Inclusives. Maybe if the changes I pointed out were made we would reconsider. As I said all in all we had a good time, Thankyou everyone, you all work very hard and it was very much appreciated.",8.0,"Posted May 18, 2026",,Stayed in May 2026,,,,
Duja Bodrum,"We recently returned from a week-long holiday with a group of 4 adults and 5 children (ages 10-13). This hotel has plenty of potential, but a major security issue and subpar standards mean it does not deserve its 5-star rating. The Good Points: *Pools & Beach: The main pool is large, the indoor pool was great during poor weather, and the beach is very nice. There were always plenty of sunbeds available. *Staff: The team was generally friendly, though we frequently had to use Google Translate as very few spoke English. *Room Resolution: When we pointed out that our third room was smelly and unkept, the staff accommodated us and moved us near our other two clean, spacious rooms. The Bad Points: *Late Arrival: Arriving at 23:30, the restaurant was shut and no arrival buffet was set up. We had to ask multiple times just to get basic sandwiches.Room *Maintenance: In our moving room, the air conditioning and television did not work at all in any of our rooms. We also had no Wi-Fi in our rooms for the first few days, which was rectified after complaining everyday. *Mobility Warning: The hotel is massive and dotted with steps everywhere. Avoid this property if you have mobility struggles. *Crowd Management: Meal times are incredibly chaotic, and the staff clearly struggle to manage the volume of guests. *The Major Concern (Data Protection Breach):At check-in, we provided names and phone numbers for the adults in each room. The next morning, every single number received a text from a local tour company claiming to be our official holiday reps. They sold us trips that we later had to cancel and refund. Our holiday provider confirmed they have no reps in Turkey. When we confronted the hotel about leaking our data, they denied it and blamed our private airport transfer. However, we caught them out: one adult had accidentally written a child’s name next to their phone number on the hotel check-in card. The tour company addressed that adult by the child's name, proving without a doubt that the leak came directly from the hotel front desk. The hotel still refuses to take responsibility for what is a serious breach of privacy and a potential police matter. Without this security issue, we would have rated this a 3-star hotel. Because of it, we cannot recommend this place to anyone and will not be back.",4.0,"Posted May 13, 2026",,Stayed in May 2026,,,,
Duja Bodrum,"Wow Duja Bodrum is a wonderful Resort. Friendly helpful staff, great facilities and beautiful views. Our family of 12 includes 3 generations & we are currently spenting a week here and having a great time. We emailed in in advance and asked for specific rooms together. The hotel said they would try but did not promise and we did not get our hopes up but we were delighted to arrive and find they have been able to give us exactly what we asked for. We are loving the variety of pools available including the small almost private pool in our club area. Our older child and young adults love the waterside pool, which is very near the club area. The younger children are enjoying the kids club. The indoor pool is good when we need to give the children a break from the sun. Several of our family has massages(extra cost) they gave us very good reports. We used our 1 night a la carte to eat at the Italian restaurant and it made a nice change. Lots of reviews mentioned mosquitos,so we brought lots of products but were not using them as no mosquitos at first but later in the week some of us did get bitten by something. There is a bit of walking between club area & main building but we find it is good exercise and the golf buggies are always parked at the door near reception and the guys there were willing to drive us if we asked. There is a very handy what's app number that one can message during one's stay to ask questions about the resort. All the mom's got a flower and beautiful letter on Mother's day. The hotel wifi was very helpful, especially because we were outside eu roaming. No coverage in some areas but it .Just be challenging to 100% cover such a large area. As our week progressed the resort got more and more busy, the crowds made our stay less pleasant but overall its 5 stars for Duja Bodrum. Thank you all for our great holiday",10.0,"Posted May 12, 2026",,Stayed in May 2026,,,,
Duja Bodrum,"We stayed at this hotel in May and had a wonderful experience. The service staff were excellent — always friendly, helpful, and professional. The food was very good with a great variety every day. The hotel territory is large, beautiful, and very well maintained. The beach is clean and well organized, with a wide shoreline and comfortable access to the sea. There are daily entertainment activities for children, and in the evenings adults can enjoy quizzes, concerts, and other fun programs. The hotel also has a SPA center. I had a medical massage there, and the massage therapist HACER is a true professional. I highly recommend her. There is also a leather shop in the hotel called LojaMax. The seller Arif was extremely helpful, explained everything clearly, and organized transportation to and from the store. There is absolutely no reason to be afraid to visit — the shop staff are very kind and welcoming. We truly enjoyed our stay and will definitely return to this hotel again!",10.0,"Posted May 12, 2026",,Stayed in May 2026,,,,
