otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Mirada Exclusive Bodrum,"Amazing hotel ,beautiful scenery , staff are absolutely amazing and can’t do enough for you ! The food at these restaurants was very good and the buffet food breakfast lunch and dinner was 10/10 Special thanks to Berdan , Alperen and Nejla there help and service was brilliant",10.0,"Posted June 6, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"My husband, 2.5 year old son and I had the best week at Mirada. Everything was perfect. It is the best value 5 star hotel we have stayed at in many years. The staff are friendly and attentive. Little things like the beach staff bringing round bottles of water and little bowls of nuts or the front desk staff remembering my son’s name and saying hello to him everyday went a long way in making us feel well looked after. The weather was perfect - around late 20s but with a small breeze. The room was spacious enough for the three of us and was thoroughly cleaned each day. The buffet was the best buffet we have found at a hotel. So much choice and the food was consistently delicious. We enjoyed lunches at the ‘snack bar’ too which are very much meals and not snacks! We did enjoy the food at the Greek and Turkish restaurants but the menus are limited. We did find the live music at the Greek restaurant too loud as we couldn’t hear each other or the waiter but we still enjoyed the setting and the food. Our son was too young for the kids clubs but he loved going to the playground each night after dinner and was always welcomed to play with the toys and equipment in the kids club by the staff. Serda especially was very friendly. The big pool and the kids pool were both ideal to relax by but also for my son to play in. The big pool has a sloped entrance so he could easily play in this one too. I did think that the pool bar could have been better staffed considering everywhere else in the hotel had an abundance of staff. A very small even better if would be to serve decaf coffee. I am pregnant and so have to limit my caffeine but unfortunately the hotel didn’t have decaf. My husband would have enjoyed a decaf coffee in the evening too if it was served. We did enjoy the Turkish tea though! The hotel is about a 20 min taxi into Bodrum and the staff call one up for you and it arrives within 5 minutes. We loved walking through the old town and along the promenade. There are two great playgrounds for children too on the waterfront. We also felt very safe in the hotel as when in the taxi arriving back at the hotel you have to show your room key card to get back into the resort. Just an FYI to parents about taxis and babies/toddlers - take your own car seat! Thank you for a wonderful stay - I’m sure we’ll be back.",10.0,"Posted June 5, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"Aytac was fantastic down by the beach club. Always attentive, a quick service and always smiling and pleasant. A credit to the Mirarda Exclusive in Bodrum. Up the Aytac!",10.0,"Posted May 20, 2026",,Stayed in May 2026,,,Couple,
Mirada Exclusive Bodrum,"Thank you very much Eleonora for Pilates class, very professional trainer ,kind and nice they have big schedule of activities on beautiful place , I’m super happy)",10.0,"Posted May 14, 2026",,Stayed in May 2026,,,Couple,
Mirada Exclusive Bodrum,Its perfect for a relaxing vacation with family,10.0,"Posted June 28, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"We had a wonderful experience at the resort, and we would especially like to thank Nejla and Alp for their service. They were always kind, professional, and made sure we had everything we needed. Highly recommended!",10.0,"Posted August 18, 2026",,Stayed in August 2026,,,,
Mirada Exclusive Bodrum,"Nejla, Alperen and Aytac give us the best experience here in Mirada Resort. We had much respect and high quality service. Bye and we hope to see you next year.",10.0,"Posted August 18, 2026",,Stayed in August 2026,,,,
Mirada Exclusive Bodrum,"Always a joy staying here. Service, facilities and quality of food and drinks never disappoint. Quite pricey relative to the other resorts but then you do get a little more of a quieter stay.",10.0,"Posted August 11, 2026",,Stayed in August 2026,,,Family,
Mirada Exclusive Bodrum,"We stayed at Mirada Exclusive Bodrum as a family of four — two adults, a 5-year-old and a 10-month-old — and had a wonderful experience from start to finish. The food was excellent, with plenty of variety and consistently good quality. We especially enjoyed the fact that there were plenty of options for the whole family. The beach was beautiful, clean, and perfect for spending the day with the kids. The atmosphere around the hotel was also fantastic, and the music and entertainment really added to the holiday without being overwhelming. The kids’ club was amazing. Our 5-year-old absolutely loved it, and the staff made the experience fun and enjoyable. It was also great for us as parents to have a little time to relax knowing our child was having such a good time. The drinks were good overall, and there was a nice selection available. If I had one small suggestion, it would be to improve the cocktails — they could definitely be a little better. But this is a very minor point compared with everything else the hotel does so well. Overall, we had a fantastic family holiday and would happily return to Mirada Exclusive Bodrum. Great food, beautiful beach, excellent kids’ facilities, good drinks, and a really enjoyable atmosphere. 5 stars from us! ⭐⭐⭐⭐⭐",10.0,"Posted August 10, 2026",,Stayed in August 2026,,,Family,
Mirada Exclusive Bodrum,"A very nice place to relax, unwind, and disconnect. The staff were helpful and very responsive, especially Orcun, who was always available and ready to assist whenever needed. Overall, a lovely and relaxing experience.",10.0,"Posted August 9, 2026",,Stayed in August 2026,,,,
Mirada Exclusive Bodrum,"Wow, we had such a wonderful stay. This hotel is fantastic - modern, clean, exceptional views, gorgeous beach and great restaurants. We came with our toddler who loved the kids club! They had so many activities and we were even able to hire a nanny for a couple of hours. Special thanks to the nanny Serda who was so lovely with our daughter! She made her feel so special and was really interactive and caring… which as a parent, is amazing to see at the kids club. We plan to come back next year!",10.0,"Posted July 31, 2026",,Stayed in July 2026,,,Family,
Mirada Exclusive Bodrum,"I’ve been coming to this hotel since 2023, and every visit has been a wonderful experience. The hotel is beautiful, the rooms are comfortable, the food is excellent, and the staff are always friendly and professional. What impressed me the most was their genuine commitment to guest satisfaction. The management took the time to listen to my concern and handled it with kindness and professionalism. Their willingness to make things right truly reflects the high standards of this hotel. Thank you to the entire team for another memorable stay. I look forward to coming back again!",10.0,"Posted July 15, 2026",,Stayed in July 2026,,,Family,
Mirada Exclusive Bodrum,"Apart from the fact that this hotel in general is just great itself, the staff members are the kindest! I would specifically like to mention this sweet girl named Rima, she is constantly helping the people here as quick and as effective as possible, and works a lot, and she still keeps a smile on her face and is respectful to the customers! A wonderful lady!",8.0,"Posted July 14, 2026",,Stayed in July 2026,,,Family,
Mirada Exclusive Bodrum,"This was my first stay at Mirada Exclusive Bodrum, and I’m so glad I chose this hotel. Everything exceeded my expectations. The sea is absolutely beautiful, the food is delicious with a great variety, and the hotel itself is very well maintained. What impressed me the most, however, was the staff. Every single person we met was genuinely friendly, welcoming, and always happy to help, which made our holiday even more enjoyable. A big thank you to the entire Mirada team for such a wonderful vacation. I would definitely love to come back and would happily recommend this hotel to anyone looking for a relaxing and memorable stay in Bodrum.",10.0,"Posted July 11, 2026",,Stayed in July 2026,,,Couple,
Mirada Exclusive Bodrum,"I had a wonderful stay at Mirada Hotel Bodrum. The hotel is beautiful, the service ias well as the food are excellent, and the staff made us feel truly welcome. A special thank you to Rima and Lutfi for their kindness, professionalism, and outstanding service. They made our stay even more enjoyable. I highly recommend this hotel and would love to come back!",10.0,"Posted July 10, 2026",,Stayed in July 2026,,,,
Mirada Exclusive Bodrum,"Thank you so much for yoga session with Eleonora, she have wonderful energy, we chant the mantra before practice and all intention is coming true! Also the place and atmosphere for yoga class surrounding with natural and sea The hotel is perfect, food delicious , sea and room view is great! I'm really recommend ☀️",10.0,"Posted July 9, 2026",,Stayed in July 2026,,,Family,
Mirada Exclusive Bodrum,"Nice hotel, the sea, nature. even if there were some rough edges))) it were perfectly corrected by our battler named Geksel. Special thanks for this, all setvices in time, care, timly more than imagens and conscientiousness. only because of him we think return once again.",10.0,"Posted June 27, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"We stayed at the hotel in early June and had a wonderful experience. Everything was great — the room was clean, comfortable, and well maintained. The staff were friendly and helpful throughout our stay. A special thank you to Bermet, one of the waitresses in the restaurant, for her excellent service, kindness, and professionalism. She was always welcoming and attentive, and she made our stay even more enjoyable.",10.0,"Posted June 24, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"It was amazing to spend time in this hotel! Everything was great! The staff was very kindly especially guys Burhan and Burat! I would like to recommend everyone to visit this hotel, and I will for sure come back!",10.0,"Posted June 15, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"Everything was perfect, from the location, cleansenes, beach… Especially the service in the main restaurant, the best Burhan and Burat always there for the guests ! Definitely I would recomanded this hotel !",10.0,"Posted June 15, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,First of all I need to thanks for all staff who’s work here and i need to mentioned one of them Melike and kader those treat us very well . I like the all food and drinks. They very qualified. And we had such a good time Thanks Mirada,10.0,"Posted June 14, 2026",,Stayed in June 2026,,,Traveling with friends,
Mirada Exclusive Bodrum,"We have not regretted choosing this hotel for a single minute. From the moment we arrived, the entire staff has been incredibly polite, friendly, and professional. The service truly deserves 5 stars. The food, drinks, and overall atmosphere are outstanding. Everything is well organized, and the attention to detail makes our stay even more enjoyable. A special thank you to Nejla, the waitress on the beach, for her exceptional service. She is always kind, attentive, and welcoming. Our family, especially our little daughter Mira, feels very well looked after thanks to her. Thank you to the whole team for maintaining such a high standard of service. We are having a wonderful holiday and would happily recommend this hotel to anyone visiting Bodrum. We still have 7 days left of our holiday, but based on our experience so far, we are absolutely confident that the rest of our stay will be just as amazing. Keep up the fantastic work! Thank you, Mirada Exclusive Bodrum, for making our family holiday so special. We look forward to enjoying the rest of our stay and hopefully returning again in the future!",10.0,"Posted June 14, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"The hotel and service were amazing, especially Rima, the waitress at the breakfast buffet. She was incredible and her service was fantastic. Thank you for everythingRima. Any hotel with an employee like you would of course be the best.",10.0,"Posted June 6, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"The resort is beautiful. The service is outstanding. It was above our expectations. We absolutely loved it. The staff is amazing...Edis, Janberk, Gorkan, Tarik, Aytac, Kader, Ayup. I am sorry for not remembering all the names. Every staff member made us feel special.",10.0,"Posted June 3, 2026",,Stayed in June 2026,,,Family,
Mirada Exclusive Bodrum,"Overall the measure of a place is would you go back, in short, absolutely. Service is all restaurants and bars is spot on with minimal wait. 95% excellent with a great deck, pool and beach. Something for everyone. Only two negatives, menu choice is very limited in the Alacarte dining and does not change each night. The Italian was shut and the Turkish was closed on our last night so had to push to get into the Greek which the hotel were kind enough to make complimentary. One of the best family holidays I have been on and we have travelled globally. Highly recommend. Temperature when we went in May June was perfect, later in the year it will be very hot I would suggest. Also the music in the Greek restaurant is very loud which spoils the experience, dine after 9 if you wish to have a quiet more romantic dine by the sea. Location is great, you will never tire of the views. Gumbet, bitez and bodrum are all easy to reach by taxi which are reasonably priced. Recommend the day to trip to Koz, leave early, explore on some electric scooters or bikes and have an authentic Greek lunch.",8.0,"Posted June 2, 2026",,Stayed in June 2026,,,,
Mirada Exclusive Bodrum,"just spent a week at mirada exclusive. we have travelled all round the world but this hotel is on another level of exclusive. the rooms are massive, well equipped. the facilities are exceptional and the food choice is extensive but it is the level of service that goes way above and beyond. we have never ever met a group of staff that have delivered such amazing service. personality in spades and a love of the job is evident. they have literally made our holiday. thank you Eyup, Melike, haci! thank you for an amazing week! we could not recommend highly enough!",10.0,"Posted May 30, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"Hotel was amazing!! We had a lot of fun. The food and coctails were so delicous :) Hotel staff is friendly and nice, especially Kader, Melike, Murat and Sibel. I will definitely come back next year love you guys :))",10.0,"Posted May 30, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"Just arrived back in the UK after a ten night stay at the mirada bodrum,this hotel does what it says, exceptional cleanliness, service, branded drinks, lovely food, although a bit repetitive after a while,we never write about our experience on holiday but I felt obliged to let people know that this (after many many visits to turkey) is the best hotel we've been in, I have been trying too find something negative to write but I can't find anything except maybe the large hill that needs to be navigated when leaving the hotel but that is easily overcome by getting a taxi into town,all in all this hotel is classed as 5 star+ and it is thoroughly deserved,may I hasten to add I'm not an easy person to please",10.0,"Posted May 30, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"This hotel was amazing!! We had much fun. The foods and coctails is so delicious :) Hotel stuff is so friendly and they arę so nice especially Kader, Melike , Sibel and Murat. Thanks guys!!",10.0,"Posted May 30, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"Lovely hotel, delicious food and special thanks to Eeyup who made the best cocktails and always made sure we were OK. Waiters Alper and Burdan who were great and very attentive and last but not least Gokan whose skillfull driving got us to where we needed to be safely. The only negative was the hotel lacks an animation team and entertainment could be better. Would l return yes a very pleasant and enjoyable holiday.",10.0,"Posted May 30, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,The hotel not good but stuff is good we did meet melike and kader and they are excellent they go out of there whey to help and maid our trip excellent,10.0,"Posted May 27, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"Our experience at the mirada was not so great but the staff are excellent, especially Melike and Kader are the best ango out of there way to make you feel special 5* and they are so kind d",10.0,"Posted May 27, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"Everything was 10/10. Good choice of food and drinks. Very friendly staff, quick response to issues. Really enjoyed the stay and will be back for sure.",10.0,"Posted May 27, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"My friend and I stayed at the Mirada Hotel. We are really happy that there are sports activities here We really enjoyed the Pilates classes with Eleonora-she has great energy, is very cheerful, and helped us with all the exercises and training very powerful 💪🏻 classes were with beautiful view and sea sound The hotel itself is very nice, with beautiful views all around 🤩There is a great DJ set every day, and the atmosphere is amazing. All of the hotel staff were kind and pleasant 😊Thank you very much!",10.0,"Posted May 26, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"Hotel overall amazing, rooms were so clean, staff were incredible especially one in particular at the lounge + 9 Aleperen (sorry If misspelt). Would definitely recommend for anyone wanting to come whether this be family or couples, you won’t be disappointed. Huge range of different foods on the buffet style restaurant, pepper restaurant was amazing for Turkish style grill food, we didn’t try the Italian as it was closed, and didn’t try the seafood restaurant as you had to pay extra but overall happy with food we had during this ur stay. The only thing we would’ve like would be more al a carte restaurants offered to us in the package as we prefer restaurant style food to buffet.",8.0,"Posted May 26, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"We had an amazing stay at Mirada Exclusive Bodrum and will definitely be coming back! From the moment we arrived, the customer service at reception was warm, welcoming, and genuinely helpful. Nothing ever felt like too much trouble. A special thank you to the lovely team in the restaurant and buffet area, especially Sidellya and Nurrau, who made every meal such a pleasant experience with their kindness and attentiveness. The kids club team were absolutely amazing as well — so caring, energetic, and wonderful with children. They truly made the holiday extra special for families. The whole atmosphere of the hotel is friendly, relaxing, and luxurious. Lovely people, fantastic service, and beautiful memories made. Highly recommend this hotel to anyone visiting Bodrum!",10.0,"Posted May 26, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"We had an amazing stay. The hotel is beautiful & clean with lots of places to lounge about. The room was lovely & spacious with an incredible view from the balcony. The buffet had a wide selection of food each night. Bear in mind if you travel at this time, some of the à la carte restaurants weren’t open for the first few days due to low season. Highly recommend overall and will definitely come back",10.0,"Posted May 19, 2026",,Stayed in May 2026,,,Couple,
Mirada Exclusive Bodrum,"We recently stayed 4 nights in Bodrum with our family and friends, and it was truly an unforgettable experience! From the moment we made our reservation through *******, the hotel staff went above and beyond to make our stay special. A special thank you to Melodi Hanim and Özlem Hanim for their exceptional kindness and professionalism. They were incredibly helpful throughout the entire process - from assisting us with modifying our reservation to organizing the most beautiful baby gender reveal party we could have imagined. Melodi Hanim took care of every detail with such care - from arranging the decorations and the cake to coordinating everything seamlessly with the team. Thanks to her and the wonderful staff, we were able to celebrate this special moment with our loved ones in the most memorable way. The hotel itself was excellent - clean, comfortable, and beautifully designed. The food was delicious, with plenty of options for every taste, and the service was consistently attentive and friendly. We left with full hearts and wonderful memories. If you're looking for a family-friendly hotel in Bodrum with outstanding service and wa",10.0,"Posted October 14, 2025",,Stayed in October 2025,,,Family,
Mirada Exclusive Bodrum,Unreal experience for kids and families,10.0,"Posted May 17, 2026",,Stayed in May 2026,,,,
Mirada Exclusive Bodrum,"Great Resort! Great Location! Great Service! My first all inclusive and I was surprised at how good the food, drinks and service was. And we have high standards. Many dining options and you could always get something to eat if it was between lunch and dinner hours. Dock side sunning was fantastic. If you didn't want that, go sit around the pool. Drink service in both location were spectacular. Sandy beach if you want that and a huge roped off swim area in the sea. I can't say enough good things about this 5 star resort. We'd definitely recommend it and stay there again.",10.0,"Posted September 24, 2025",,Stayed in September 2025,,,Couple,
Mirada Exclusive Bodrum,"Hotel, food options are great but the hotel staff is just worth the visit. The hospitality and their service is something we haven’t seen any other hotel before.",10.0,"Posted July 30, 2025",,Stayed in July 2025,,,Family,
Mirada Exclusive Bodrum,"Overall, we had a great time. The property is small enough to make it an intimate experience. The staff are excellent. Our room had a beautiful view of the sea. The only two things that were problematic were: (1) They had these little bugs all over our room every night. They seemed to be drain flies. This made it difficult to relax at night; (2) They need to take more care about food allergies. My daughter experienced an allergic reaction due to encountering nuts in her food, and the staff had no idea what food had what. This was very dangerous. She was almost hospitalized. This prevented me from giving it five stars. Also, the “free” à la carte restaurant was booked and we could not get in. This was very annoying.",8.0,"Posted July 19, 2025",,Stayed in July 2025,,,Family,
Mirada Exclusive Bodrum,"Great seaside property. The location is a short taxi ride away from downtown antique Bodrum, Bitez, or Gumbet. The property was clean, had a great service, and decent food. The spa and massage therapists were amazing! We spent 8 days at this hotel and loved every min!",10.0,"Posted June 2, 2025",,Stayed in June 2025,,,Family,
Mirada Exclusive Bodrum,Perfect location beautiful place,10.0,"Posted October 18, 2025",,Stayed in October 2025,,,,
Mirada Exclusive Bodrum,"Loved the hotel, surrounding, staff service, and their spa.",10.0,"Posted October 31, 2024",,Stayed in October 2024,,,,
Mirada Exclusive Bodrum,"The property was absolutely stunning. The service was friendly and prompt. Absolutely love the beach, and the food was fabulous!",10.0,"Posted May 29, 2024",,Stayed in May 2024,,,,
Mirada Exclusive Bodrum,Nice stay clean and safe,10.0,"Posted October 10, 2024",,Stayed in October 2024,,,Family,
Mirada Exclusive Bodrum,excellent property for a resort holiday,10.0,"Posted June 25, 2024",,Stayed in June 2024,,,Family,
Mirada Exclusive Bodrum,It was a great hotel… I recommend,10.0,"Posted July 12, 2024",,Stayed in July 2024,,,Family,
Mirada Exclusive Bodrum,Beautiful location and facilities. Excellent service and friendly staff.,10.0,"Posted September 18, 2023",,Stayed in September 2023,,,Couple,
Mirada Exclusive Bodrum,Response from Property:,10.0,"Posted August 23, 2024",,Stayed in August 2024,,,,
Mirada Exclusive Bodrum,日本から訪問しました。 日本人の来客は初めてらしく、日本からボドルムの情報を得ることは少し難しかったですが、滞在中はとても居心地よく過ごすことができ、地中海のバカンスを満喫することができました。 オールインクルーシブのプランで宿泊したので、部屋の冷蔵庫をはじめ、朝昼晩の食事まで好きなだけいただきましたが、事後料金は請求されませんでした。（一部有料のレストランやサービスはあります。） レストランについては全てブッフェ形式でしたが、3日間滞在しても食事に飽きることはなく、どれも美味しかったです。 9月の中旬に訪れましたが、終日30℃近くあり、日中は絶好の海日和でした。海は透き通っていて、あちこちに魚が泳いでいるのを見ることができます。 また訪れたいです。,10.0,"Posted September 26, 2023",,Stayed in September 2023,,,Couple,
Mirada Exclusive Bodrum,"Yemek, deniz, odalar her seyiyle tavsiye ederim",10.0,"Posted September 26, 2024",,Stayed in September 2024,,,,
