otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Petunya Beach Resort,"Becko (Berk) and Kübra from the entertainment team was absolutely amazing! Becko made the experience for us. Always making sure we were okay, checking on us throughout the day and was great at getting everyone involved with the entertainment throughout the daytime and nighttime. There was a big group of 10 of us - remembered all our names and did the most to help us celebrate 2 of our birthdays too. We hope to see him again in the future when we visit again. He truly made our holiday so special and we will remember him for a while for an amazing experience for our first family holiday.",10.0,"Posted August 14, 2026",,Stayed in August 2026,,,Family,
Petunya Beach Resort,"We had a lovely stay at the hotel and would like to thank the whole team for everything. We did experience a security issue during our stay, but it was dealt with very professionally and efficiently by the management team, which we really appreciated. We also felt safe throughout our stay, with security guards present at the hotel entrances. The food and drinks were very nice, with a good variety of choices to suit everyone. We also appreciated how welcoming the hotel was to both English and Hungarian guests. A special thank you to Mustafa at the beach bar, who always welcomed us with a warm smile and made us feel very welcome. The entertainment was also very good. We especially enjoyed the dance and fire shows. The entertainment team were veryj down to earth and friendly, and you could really see that they genuinely enjoyed spending time with and entertaining the small children. Overall, we had a great experience and would like to say a big thank you to everyone who made our stay enjoyable. Thank you for everything!",10.0,"Posted August 2, 2026",,Stayed in August 2026,,,Family,
Petunya Beach Resort,"Came for 2 weeks as a family of 5, The room we were first put in was a small room and we had booked a bigger room, we went to reception to explain the situation and it was sorted sharpish! The food and staff we really good and the hotel it self was clean and tidy and pleasant! Nice touches was the waffles and ice cream through the day, the snack bar was good also and the restaurant was more often than not pretty good! The cleaners was really good and nice people. I didn’t think the AC was the best and ended up purchasing an air cooler to help me sleep haha. Only real criticism of the hotel is the location, it’s just in the middle of nowhere where and hard to get taxis from and can’t really walk in to any little towns or anything! Overall, kids loved it and had a great time as we all did and it’s been a decent 2week holiday! Thank you",8.0,"Posted July 28, 2026",,Stayed in July 2026,,,Family,
Petunya Beach Resort,A nice place with nice people. Many thanks to the staff. Especially to Albina who took care of our room and belongings during these nice holidays. Be blessed. JS and V. Room 5509,10.0,"Posted July 20, 2026",,Stayed in July 2026,,,Family,
Petunya Beach Resort,"The hotel is located directly on the beach. It is an older resort that has recently undergone a partial renovation. However, the renovation is far from sufficient for a 4-star property. In my opinion, the hotel currently meets the standards of a 3-star hotel at best. Parking is a major issue. There are not enough parking spaces, so guests have to park on nearby local roads. During our stay, we were repeatedly asked by local residents to move our car because it was blocking access to their vehicles. Although the rooms have been recently renovated, the quality of the workmanship is poor and gives the impression that everything was completed in a hurry. The furniture has not been replaced and appears old and worn, especially the beds, which are uncomfortable. Bathroom towels are changed only every two to three days instead of daily, which is disappointing for a hotel of this category. Beach towels are available only for an additional fee, and bed linen is changed every three days. The restaurant offers a very limited selection of food. Dishes are replenished slowly, often leaving serving trays empty and creating the impression that there is not enough food for all guests. It is common to see guests rushing to the buffet when fresh food is brought out. Usually, there is only one or two meat options, with fish being served most frequently, while the remaining dishes are mainly traditional Turkish cuisine. The food itself is tasty, but the variety is limited. The selection of salads and desserts is surprisingly small for a Turkish hotel, although there is a good variety of fresh fruit. The hotel serves a good selection of local alcoholic and non-alcoholic drinks, including original Coca-Cola products. However, drinks are available only until 11:00 p.m. instead of midnight, which is disappointing. All beverages are served in plastic cups, which significantly reduces the overall experience, especially when drinking beer. There are not enough sunbeds on the beach to accommodate all guests. Many are reserved as early as 6:00 a.m., and by 7:00 a.m. it is almost impossible to find a free one. The beach consists of sand mixed with small pebbles. The sea is clean, clear, and excellent for swimming, but the beach itself would benefit from better maintenance, particularly around the waste bins near the sunbeds. The hotel does not provide free Wi-Fi, and internet access is available only at an additional charge. There is also an unpleasant odor in parts of the hotel grounds, similar to the smell of sludge from a wastewater treatment plant. It appears that treated wastewater may be used for irrigating the gardens and lawns. Overall, I believe the price we paid was far too high for the level of service and facilities provided. The hotel does not meet the expectations of a 4-star property, and the overall value for money is poor.",6.0,"Posted July 11, 2026",,Stayed in July 2026,,,Family,
Petunya Beach Resort,"Me and my sister came here for a week. Sunbeds: you need to be up 5.30am or before to secure a sunbed at either pools or the beach. Food: very limited choice. Great if you just eat salads etc. Snack bar: you need to be seated to order from menu. Be prepared you could wait over an hour for your food! Lovely pizza's though! WiFi: payable, approx £1 per day. Worst WiFi ever! Have to sign in every time. Its off more than its on! Public toilets: Never any toilet paper! Overall experience: cheap and cheerful. Hotel etc could do with a revamp and renovation. We won't be revisiting this particular hotel again.",6.0,"Posted July 5, 2026",,Stayed in July 2026,,,Family,
Petunya Beach Resort,"It is a very pretty hotel with a beautiful landscape, I stayed 5 days with my husband everything is perfect the room the cleaning and the very friendly and welcoming staff. The dishes are excellent. It is a hotel with a lot of atmosphere and places to walk around. I recommend this hotel, very good trip in advance if you choose this hotel",10.0,"Posted June 14, 2026",,Stayed in June 2026,,,Couple,
Petunya Beach Resort,"I stayed at this hotel for five days. I was pleasantly surprised by the friendliness of the staff. Furthermore, the food is very good and varied. You have access to an incredible view of the sea, especially in the evening with the sunset. There's a great atmosphere for having fun with family or as a couple. I highly recommend it.",10.0,"Posted June 14, 2026",,Stayed in June 2026,,,Couple,
Petunya Beach Resort,"A big thank you to Elmira, who took care of our room during our stay at Petunya Hotel in Bodrum. She was always smiling, attentive, and very professional. Our room was spotless every day and it truly made our stay even more enjoyable. Thank you for your kindness and excellent work!",10.0,"Posted June 13, 2026",,Stayed in June 2026,,,Couple,
Petunya Beach Resort,"Web lovos the beach and rhe wether, got a great massage at the spa and ate a lot of Goodyear food.Turkish hositality is real",10.0,"Posted June 12, 2026",,Stayed in June 2026,,,Traveling with friends,
Petunya Beach Resort,"Our stay was absolutely wonderful! The atmosphere of the hotel is magical, beatiful views, crystal clean water, a big promenade, clean and renewed rooms and delicious food made our stay truly unforgettable. I would recommend this hotel to anyone who wants to spent a holiday near Agean sea. Special thanks to bartenders Firat and Mustafa Bal, they were always helpful and benevolent. Also lifeguards Onur and Omer were very friendly and pleasant to talkt to. A lot of thanks to all animation team - disco was amazing and night programs amusing. Definitely gonna return to this hotel.",10.0,"Posted June 9, 2026",,Stayed in June 2026,,,,
Petunya Beach Resort,"We really enjoyed our time, the weather was great and the spa was very relaxing, will visit again",10.0,"Posted June 12, 2026",,Stayed in June 2026,,,,
Petunya Beach Resort,Have been to The Petunya for many years and am as delighted as when we first came. Rooms have been recently updated as has the rest of the hotel. The rooms are spotless head by Serpil the housekeeping manager who keeps a very close eye on cleanliness through the hotel. The restaurants offer a variety of food suitable for all tastes and the snack bar has a great menu. Anything you may need advice on then Guler is the customer relations manager. She will solve any problems straight away and is always available for advice and a friendly chat. Can’t recommend more to stay here. All waiters and bar staff great fun and so helpful. Enjoy your stay!,10.0,"Posted June 3, 2026",,Stayed in June 2026,,,Couple,
Petunya Beach Resort,"We have had a horrible holiday from start to finish . There is hardly any Staff , we came on opening day and choice of food was very limited but as week went on it was the same food every day one day there was mushrooms for breakfast only one day we have been for 10 days , our room was not cleaned till day 8 and that was because the jet 2 rep requested it , we had to phone down twice for toilet paper , food and bottles lay round the pool all day not being lifted the toilets at the bar area were filthy and always ran out of toilet paper and paper and soap to wash your hands . The language was a real problem also and staff very unhappy , there were 2 lovely boys and a nice girl in the restaurant, reception girl was extremely rude also , the customer service woman was lovely and sorted out our late check in . On two consecutive nights the bar ran out of alcohol before 10:30 only beer and whiskey , as the week went on you had to wait at least 20 min to get served at bar I have enclosed a picture . could go on and on , it is very much a Turkish hotel ( and so it should being in turkey ) I would not recommend it to , Scottish , Irish , English or Welsh there was only entertainment 2 nights and it was Turkish , they played darts twice this was not announced in English so only knew when they started to play . The area is not nice with loads of dogs running out the front I should have done more research into the area . We have been to turkey 3 times before to Marmaris it was far superior than here .",2.0,"Posted May 24, 2026",,Stayed in May 2026,,,,
Petunya Beach Resort,So nice hotel ı was been firts time ı like here so much everythinlk is beatifui ı m sure ı wıii Come back thank u for everythink petunya beach resort clean hotel food is nice personel very frendly,10.0,"Posted May 22, 2026",,Stayed in May 2026,,,Solo traveler,
Petunya Beach Resort,"I consider the stay at the hotel to be very good, good food, very safe, wonderful surroundings, daily fun at the pool, perfectly spent time on vacation, beautiful beaches, wonderful views, clean rooms, great service, especially the animation team (Tarik, Ugur and Emre). See you next year",10.0,"Posted June 5, 2025",,Stayed in June 2025,,,Traveling with friends,
Petunya Beach Resort,"Hotel ideal for families with children and for trips with friends. Two swimming pools, one with slides, both have warm water. Restaurant ok, everyone will find something for themselves: pizza, kebab, pasta, salads. nice sandy beach. rooms clean, cleaned daily, air conditioning works without a problem. super service, Tarik and Emre super guys, very caring and funny.",10.0,"Posted June 5, 2025",,Stayed in June 2025,,,Traveling with friends,
Petunya Beach Resort,"It was amazing. The hotel was great, food was tasty and people were so nice. Animator Luka was really kind and funny. It was a pleasure to be here! I really recommend this place.",10.0,"Posted September 20, 2025",,Stayed in September 2025,,,,
Petunya Beach Resort,"We had a wonderfull week at Petunya.The staff is very friendly. We got a quiet and renovated room. The cleaning lady was changing the towels and cleaning everyday and we had very pleasant conversations. The territory of the hotel is small, clean and compact, full of flowers and trees. The food was very good. The location of the hotel is perfect for evening walks. I was staying with my girls 5 and 9 years old..we really did not want to leave. We miss you already. Thanks for everything Petunya (23-30.08, room 8107).",10.0,"Posted September 2, 2025",,Stayed in September 2025,,,,
Petunya Beach Resort,"I know very well what 4 star hotels in Turkey means but: - beach is extremely small, and if you want to get sunbads and umbrella, you should wake up between 6 and 7 am. to reserve it - so forget unlimiyed vacation sleeping. What is also really bad and unprasant is that, even if you reserve it you could face situation that local tourist come, move your towels and take your place (and do it even when you are at lunch brake) - no one will help you in that situation (security, hotel stuff...) - at beach whole day's some dogs without owner sleep, run, fight and no one clean after them it! - the big objection is the cleanliness of plates, glass, cups... you should take a very deep look before you find a really clean one! - cleaning of rooms they did at 3 or 3:30 pm. when my wife and I used to be in the room before afternoon swimming - I told them to clean in the morning, but it does not help - be prepared that finding someone from hotel stuff is impossible- just on reception you could speak on English",8.0,"Posted August 17, 2025",,Stayed in August 2025,,,Family,
Petunya Beach Resort,"This was our first time in Turkey. The room was good. The resort is peaceful, the food and deserts very good, plenty of choices and the staff is friendly. Two swimming pools, one has slides and the kids really enjoyed them, the beach is near one of the swimming pools. The seaside water is nice and clear. We had good fun with the entertainment team Emre and Ugur.",10.0,"Posted May 31, 2025",,Stayed in May 2025,,,,
Petunya Beach Resort,"The hotel is very good, we came to rest and we succeeded here. There is a lot of food, there is a drink, the sea is close and the staff with whom you can have fun chat and spend time. There is a children's program for children, a disco for adults. The rules are followed. The spa salon is excellent, special thanks to Alisa who gave us a massage. We were checked in immediately after 12:00 as soon as the room became available. Thank you very much to the Petunya Beach Resort for a wonderful and fun week. We will definitely come back here again",10.0,"Posted May 29, 2025",,Stayed in May 2025,,,,
Petunya Beach Resort,"We have recently just returned from our holiday at petunya beach resort for 7 days. When we arrived at around 1am all seemed well but when we got to rooms the air con was broken and we needed it fixed as it was very hot… we went down to reception and asked if we could have some assistance but we was advised someone would be with us in the next 10 mins and no one arrived. The next morning we went back down to reception and we asked again if our aircon can be fixed and we went down to the pool to kill some time and when we arrived back at our rooms the air con was fixed. We was told that no one would enter our rooms unless requested even for cleaning- we even put our do not disturb sign on just incase and most days someone went in and made the beds and cleaned etc which were happy about but we should’ve been informed of this upon arrival due to valuables in the rooms. The pool and pool area and private beach were spotless… no fault can be said about that, the sun hits every spot and the pool Is absolutely freezing but what you need on a hot day- the sea is crystal clear and the beach is clean- you basically swim with the fishies! Although these positives are very good when on holiday we found that the staff were very rude and blunt and cannot speak a word of English (understandable that we are in turkey) but they didn’t even attempt to help they just shrugged there shoulders and said I dont know- some staff member were brilliant such as the manager and a few other members who often would use google translate to help us or would simply just try their best. Another thing that we found is the food is not very tourist friendly unless you want chips and chicken nuggets or mash it is mostly fish and stew.. we felt that most dishes were repeated daily which got very boring very fast and also most of the food is cold and doesn’t seem fresh, although one of the days at dinner I got a bowl of soup and it spilt on my hand due to my trousers getting stuck on my chair and slipped and I had a burn that turned into a blister but the doctor was very helpful and a lady took my to him straight the way but ouch! - a positive is that ice cream is available but the negative is that it is nearly 30 degrees and its only available once a day and to top it off they ran out on the last 2 days. The restaurant itself is pretty large with lots of seating but we found that come 7pm when dinner would come around it was quite literally like feeding time at the zoo- there is no order and people think it is acceptable to push in-front. Also on the last 48 hour which we 100% resect the fact they were closing down but they ran out of most sodas, beer and vodka so we were unable to have a drink and had to drink water or go to the shop which luckily there is one next door but this defeats the object of going all inclusive. Another thing is in the toilets there is bins with no lids but full of used toilet paper sometimes overflowing we respect that you aren’t supposed to flush",2.0,"Posted October 4, 2024",,Stayed in October 2024,,,,
Petunya Beach Resort,"This hotel is NOT 4 star! I have stayed in cleaner and better 3 star hotels. This is very misleading. We stayed for 10 nights with our 21 month old son Pros: sunbeds around the pool were never a problem to get, the waffles with chocolate sauce were nice and the burgers from the snack bar were too, the water slides were great for the kids Cons: bar ran out of vodka gin and most other alcohol on 5 occasions during the 10 days we were there, how can that happen at an all inclusive resort?? Rooms are tired and not very clean, mouldy bathroom and shower, bins not emptied every day and 1 thin sheet between 2 people that didn’t even cover our toes! However when speaking to reception they did provide extra blankets. Food not always hot, be prepared to get your elbows out otherwise you are shoved out the way by Russian guests at the buffet, there is never anything left at breakfast beyond 8am as most other guests pile their plates high and it isn’t replenished, beach overcrowded with sunbeds so people laying and sat right next to you, the stray cats and dogs didn’t bother us but the security guard one evening was aggressively lifting up chairs in the bar and banging them on the floor in front of them and guests to try and get them to leave- not pleasant to see and upsetting to my son. Stairs crumbling away, high chairs weren’t cleaned properly between use and hardly any of the staff smile or interact with you, however they did interact with my son and try to pick him up which subsequently just upset him more as most babies are wary of strangers, maybe some of them needed to interact from a distance as he became quite distressed being grabbed and hugged when he was crying. One waiter also asked for a photo of him which I found very strange. Cockroaches in the corridors and rooms, and my son got 2 x splinters from the play area as the wood is not sealed properly and not looked after so it is old and splitting etc. wifi is extra, safe is extra, to exchange your beach towels for clean ones is extra, water fridge leaks, the side of the kids splash pool is smooth tile and very very slippery which makes no sense as the adult pool is rough tile, make sure to pack beach shoes so your little one doesn’t slip over! Sun beds are dirty and never cleaned, most are broken, litter around the hotel which isn’t cleaned and don’t even get me started on the toilets near the snack bar, disgusting! One evening the cleaning sign off sheet on the back of the door has been signed off till 11pm and it was 4;30pm! I would not return here, I have complained to TUI but someone seriously needs to come and inspect this hotel and is it is falling way below 4 star standard. Fawlty towers springs to mind- every guest we spoke to said the same.",4.0,"Posted September 24, 2024",,Stayed in September 2024,,,,
Petunya Beach Resort,"Very small room, but did have plenty storage space, air con and a fridge. Bathroom was OK but very dated. Pool area is nice, both are quite small but are not over crowded with sunbeds and we could find sunbeds during the day, not having to get up first thing! Music played around the pool is questionable - I messaged reception using google translate to say that the English music being played contained A LOT of bad and offensive language and that there were English speaking families round the pool. It was changed within minutes. The sunbeds on the beach are crammed together so we didn't use those, its a very very short walk from the pool to the beachfront. Bars are OK, expect to queue which is standard for A/I and not a huge amount of choice but do offer some cocktails, they did often run out of stock especially soft drinks. Water bottles readily available from the fridge which was great as so hot. Food: Restaurant was OK, good selection of salads but limited main meals - kind of felt you were missing something as so much open kitchen space but not much on offer. Quite a lot of repetition during the week. Snack bar was OK, limited selection, the burger / fruit bar was good. With a couple of exceptions, the staff aren't very friendly - yes they speak limited English, which some other reviewers complain about, I can't criticise as my Turkish is poor - but a smile is multi-lingual and go along way in making people feel welcome somewhere. Definitely not a 4 star hotel, more like 3 - 3.5.",6.0,"Posted September 10, 2024",,Stayed in September 2024,,,,
Petunya Beach Resort,"Generalny speaking the hotel is very good, although it should not be categorized as 4*, in reality it is 3.5*. I do not recommend it to people who like luxury, white tablecloths and so on... + Very good location; right by the beach (unfortunately a bit narrow and pebbly) + The hotel is set in a climatic garden with lush plants, which is very well-kept and constantly maintained by the gardener + Very good food: plenty and fresh ,everyone can find something for themselves (Turkish/Mediterranean and standard European cuisine, children will not die of hunger either) + Bars are also ok (sometimes there are shortages in some drinks and beverages but they are they are provided on an ongoing basis) + Pools with clean water and two slides + The staff, despite not being fluent english speakers, is really nice and helpful - the only thing that bothered me were the very small rooms. To sum up, a pretty good place for families with children, for people who are able to accept the inconveniences described above.",10.0,"Posted September 4, 2024",,Stayed in September 2024,,,,
Petunya Beach Resort,"We spent 7 days in this hotel . The room we were given was very small , struggled with two teenagers to move around .The room wasn’t properly cleaned , the bathroom ceiling was dump and the paint was coming off. The shower was blocked and the water never drained properly. Food was ok but get you got bored with the same selection after the first few days. The most troubling was people smoked constantly around the pool , outside sitting area , where children were playing. The music Played around the pool during the day often had offensive language, swear words. This hotel needs a total renovation and I would not return ever again.",4.0,"Posted August 30, 2024",,Stayed in August 2024,,,,
Petunya Beach Resort,"When first arriving the hotel room given was awful, damp and no shower or mini fridge, broken air con, but was changed when I spoke with the managed. New room was ok, very dated by functional and clean. Food- salads and fresh meat, cheese and bread offered with a different protein each even. Plenty of choice throughout the week. Far too rich for me so had an upset stomach most of the week. As we were leaving it became very very busy and I was glad we were leaving. I did not seem to have an issue with Russians within the hotel, there were a fair few but I never had a run in with them. We didn’t experience the beach issue, as didn’t visit it. However early rising for subbed is a must. Would highly recommend the boat trip experience (remember goggles) but would not pay for the market trip again, felt I was ripped off with this one. The local buses (number 29&29) from down the road are fantastic and saved our shopping experience. You get on the first stop and the last stop is bodrum town centre so really easy to navigate. The down points are that we asked them to put ant traps down as we have a small number in our room and they never came so we brought traps ourselves. The first room was horrific and when we questioned it the reception staff were really rude. The massage people approaching you at any given opportunity to sell the services. As we were leaving there was lots of queues for food. The WiFi didn’t work at all, I would suggest an eSIM before coming rather than the wifi. The whole hotel needs updating and decorating.",6.0,"Posted August 28, 2024",,Stayed in August 2024,,,,
Petunya Beach Resort,"Very bad managed hotel. They allowed to be overwhelmed by the number of guests. They allow biggest group of guests (mainly Russian origin) to act like the hotel and beach belongs to them only. They did not taking to account remarks and notes from other guests. I assume that main reason for visiting is to enjoy beach and swimming in the sea, and that's ruined by management refuse to stop wrongdoing of these group of people that are bullying others with taking sunbeds early in the morning just to show up in the beach in late afternoon hours. Not gonna come to this hotel ever again, this one time was mistake...",4.0,"Posted August 26, 2024",,Stayed in August 2024,,,,
Petunya Beach Resort,Just had a week here I can’t really complain about to much everything you want is here hotel is clean staff are generally nice food is good but not great to much of the same food every day if anything special is available such as a burger pizza or leg of lamb you’ve got a 20 minute wait could do with a bigger restaurant and more staff serving at food or at bars but apart from this the hotel is great if you’re British just keep in mind that this is a 70% Russian hotel with at least 28% Turkish leaving only a small percentage of British people here but this is not a problem everyone is pleasant and just there to have a great holiday,10.0,"Posted August 3, 2024",,Stayed in August 2024,,,Family,
Petunya Beach Resort,"Very nice hotel with beautiful garden, nice swimming pools, located in the front of the beach near the promenade. Rooms ok, beach super but crowded, situated in the great garden. The only weak point was food. Small choice, not enough of meat.",8.0,"Posted July 1, 2024",,Stayed in July 2024,,,Family,
Petunya Beach Resort,"Now. We read a lot of the reviews and they were very mixed but here is everything you need to know. We stayed for 7 nights for £550 pp all inclusive through TUI. Firstly when we booked I’m 90% sure it said free WiFi however upon getting there we found out it was €1/$1 a day per person. So we ended up paying €14. Honestly not the end of the world however when we got to the room we discovered it didn’t work in the room and only really worked by the pool. They also charged for a lockbox and €1 if you wanted your towels changed but we found it this wasn’t essential as you could simply take them from the trolly in the hall that was always left there. The hotel and rooms themselves were outdated but by no means dirty. You can tell it hasn’t had work in a while and there was a few broken things like our toilet door didn’t lock but this didn’t really bother us. We had air con for free that worked really well, a kettle and fridge. I will say next to the bed there was only a socket on one side so bear that in mind but as well other rooms might be different I couldn’t say. The drink options you had were wine, beer, vodka, rum and a few others including loads of soft drinks and they would do cocktails free if you asked. The staff I couldn’t fault at all they were all really lovely but a lot did struggle with English so google translate did come out a lot but that’s ok. By the pool there was darts and also water polo everyday including music from 9-5 I think. Now the food. I’m a bit of a picky eater but nothing too bad and I really struggled. The kids counter consisted of chips and veg everyday. There was never chicken nuggets or anything simple in the restaurant it was all a lot of salad, fish and chicken with occasionally some form of pasta. The desert section was really good however and had plenty of options. At lunch you could get burgers from the pool bar and they often had chips and chicken nuggets etc. there’s a shop next door that was fairly cheap if you wanted snacks or anything else. On the listing it says pool and ping pong tables which there are upstairs on the restaurant however no one seems to know how to get the balls and cues etc and your not allowed to play during food service. The location was beautiful on a street with lots of restaurants, bars and some shops which was really nice to venture out to. All in all for what we paid it was a really good holiday however I would just take it into account the few downsides. End of the day for what we paid I can’t really complain more than anything it was the additional costs that make this not as good for me.",6.0,"Posted June 22, 2024",,Stayed in June 2024,,,,
Petunya Beach Resort,Genel anlamda her şey olumlu fakat kapanış haftasına denk geldiğimiz için bar kısımdaki bardaklar maalesef leş gibiydi bir yerde içeceği var bir yerde bardağı var ayrı ayrı kendimiz toplamak zorunda kaldık bir barda hepsi bir arada olmadı maalesef,8.0,"Posted September 30, 2025",,Stayed in September 2025,,,,
Petunya Beach Resort,"Wäre das Meer nicht direkt am Hotel und so schön hätte ich denke ich null Sterne vergeben. Mit Sauberkeit haben die mal gar nix am Hut , verlegt vergilbt dreckige Gläser auf dem Zimmer zum Check in und und und ich denke nicht das ich dieses Hotel jemals wieder buchen würde ist leider die Realität .. außer der Salat hat auch kaum was geschmeckt kann kein Hähnchen mehr sehen was überwiegend oder besser gesagt was es immer gab …",2.0,"Posted August 9, 2024",,Stayed in August 2024,,,,
