otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Mivara Luxury Bodrum,"Honestly .. i couldn’t have asked for a better hotel - they really outdone themselves with a cherry on top .. we have just checked out and on the way to the airport to fly back home to Kuwait. We had a few hours to spare in the old town and when we came back to the hotel we has two hours to wait before going to the airport and feeling a bit worried and scared due to the current political middle eastern situation the staff at the reception were SOO amazing (the gentleman and blonde lady - apologies i didn’t get their names to thank them here) have given us a room to pray and wash up .. honestly? I have not encountered this warmth except for the staff at Mivara - So, THANK YOU ever so much - God bless you. We are a family of four (2 adults and 2 kids), we had booked a premium connected room with two balconies, huge rooms, fitting room and good sized bathrooms. We enjoyed how the resort is kids friendly, safe and lovely. Everyday we were at the pool, kids enjoyed both the beach, beach activities (donut and jet ski rides) and the pool. The best part about it, you are not overwhelmed by the amount of people since they have around 70+ rooms (considered a boutique hotel). The old port is almost 30 minutes away and Yalikavik about 20 mins away by car. Thank you to the staff for welcoming me and my family. We hope to see you back again.",10.0,"Posted June 13, 2025",,Stayed in June 2025,,,Family,
Mivara Luxury Bodrum,"I want to write a review for one of the hotels I went to. Write these sentences in English for me. This hotel gave us a lot of happiness and it was great and top in every way. In the reception of this hotel, there was a lady named Celine and a man named Nejati and their other co-workers, who were all very happy and very kind to us as if we were in our own home. They provided all our facilities very quickly and in a very good way. I am very grateful to this hotel. We celebrated our wedding anniversary there and it gave us a lot of happy memories. We will definitely choose this hotel again and again in the coming years. Compared to other five-star hotels in Bodrum, this hotel was very good. We really recommend it to everyone to go and enjoy the beautiful and peaceful environment there.",10.0,"Posted October 1, 2025",,Stayed in October 2025,,,,
Mivara Luxury Bodrum,Yousef was very helpful and friendly during my stay. He made sure everything was perfect and I really appreciate his excellent service.,10.0,"Posted September 8, 2025",,Stayed in September 2025,,,,
Mivara Luxury Bodrum,The service was excellent! Yusuf was very kind and very helpful! I highly recommend Mivara. Also the food was really good. And the beach is very clean.,10.0,"Posted September 8, 2025",,Stayed in September 2025,,,Traveling with friends,
Mivara Luxury Bodrum,"A perfect haven for relaxing in Bodrum. Great breakfast, the rooms are super spacious and staffed with super high quality materials and amenities.",10.0,"Posted October 2, 2025",,Stayed in October 2025,,,Couple,
Mivara Luxury Bodrum,"We had a fantastic day at Mivara! The sea, food, service, and ambiance were excellent. Special thanks to Mr. Eren, Emrullah, and Yusuf for their great hospitality.definitely recommend and we will come back next year!",10.0,"Posted August 27, 2025",,Stayed in August 2025,,,Traveling with friends,
Mivara Luxury Bodrum,"From the moment we arrived, the warm welcome and exceptional service made us feel completely at home. Every detail from the attentiveness of the staff to the overall atmosphere of the hotel was simply amazing. This wasn’t our first time staying here (our last visit was quite some time ago), but it reminded us why we chose this hotel in the first place. It’s the kind of place that makes you want to come back again and again, and we definitely will. A big thank you to the entire team for making our stay so memorable. Highly recommended for anyone looking for comfort, hospitality, and a true sense of home away from home.",10.0,"Posted August 17, 2025",,Stayed in August 2025,,,,
Mivara Luxury Bodrum,Great experience. Very clean.,10.0,"Posted June 27, 2026",,Stayed in June 2026,,,,
Mivara Luxury Bodrum,"The hotel, its location, beach, staff and service are excellent except one important thing. The prices for the extras are in Euros and extremely high. 12€s for a bottle of water, 10€s for a cup of tea.",8.0,"Posted August 12, 2025",,Stayed in August 2025,,,Family,
Mivara Luxury Bodrum,"This hotel was a great place for my vacation. Room were clean and sunny, with the stunning view on the sea. Amanni restaurant has a cousine with delicious meat and very professional personnel. Especially, I would notice Yusuf as a very pleasant and friendly man. Finally, I would recommend visiting Mivara to my friends.",10.0,"Posted July 18, 2025",,Stayed in July 2025,,,,
Mivara Luxury Bodrum,"The hotel is really great for a family weekend and vacation. Rooms are sunny and clean, personally we had the view on the sea and it was amazing. Their restaurant has a tasty cousine and very professional personnel. Especially, I would notice Furkan as a very hospitable and friendly person. In the conclusion, I would recommend this hotel to my friends and come back as soon as it possible.",10.0,"Posted July 15, 2025",,Stayed in July 2025,,,,
Mivara Luxury Bodrum,Our experience was great in Mivara. We really liked the place. It is 15 minutes drive to the Yalikvak Marina and the staff is very friendly and welcoming. A special thanx to Yusif who has been the nicest to us. One thing that can enhance the experience is adding a high quality AC in the rooms.,8.0,"Posted June 18, 2025",,Stayed in June 2025,,,Traveling with friends,
Mivara Luxury Bodrum,"This hotel was truly excellent. We were warmly welcomed and even received a complimentary room upgrade and cocktail for our wedding anniversary, which made our stay even more special. The service was truly 5-star — the staff were attentive, thoughtful, and always available. The room was spotless, well-equipped, and very comfortable. Breakfast was complete and varied. The setting is simply idyllic. Highly recommended!",10.0,"Posted June 3, 2025",,Stayed in June 2025,,,,
Mivara Luxury Bodrum,"Great location, lovely beach area. Friendly staff, great sea view rooms.",10.0,"Posted September 1, 2025",,Stayed in September 2025,,,,
Mivara Luxury Bodrum,"We’re thoroughly enjoying this stunning waterfront property—it’s incredibly peaceful and relaxing, with breathtaking views all around. The spa is a serene retreat, featuring an exceptional Turkish Bath that adds to the experience. The local cuisine is impressively fresh and flavorful, with beautifully presented dishes that elevate every meal. Our stay has been so soothing and enjoyable that we’ve decided to extend it by another night and treat myself to a spa appointment. Last but certainly not least, the staff have been exceptionally accommodating, professional, and responsive—always attending to our needs with genuine warmth and positive energy. Thank you Mivara for giving us a extraordinary experience!",10.0,"Posted May 25, 2025",,Stayed in May 2025,,,,
Mivara Luxury Bodrum,We love Mivara and look forward to returning again with our kids.,10.0,"Posted July 30, 2025",,Stayed in July 2025,,,,
Mivara Luxury Bodrum,Amazing place and good timing for us not crowded and enjoyed every minute of our stay. Shout out to mr. yusuf who was such a good advisor and guide for us through our stay and was very hospitable. Ms. Esra and mr.yildiray amazing staff who were very helpful and nice.,10.0,"Posted June 7, 2024",,Stayed in June 2024,,,Family,
Mivara Luxury Bodrum,Excellent resort! Very impressed and the service was brilliant. I would definitely recommend. I would 100 percent book Mivara resort again if I travel to Bodrum in the future. Thank you Buse & Mehmet for your kindness. You were very helpful & polite to us 🙏,10.0,"Posted October 21, 2024",,Stayed in October 2024,,,,
Mivara Luxury Bodrum,"Very complete hotel! Large rooms, fresh and open facilities. The staff was very kind and welcoming. They were always really attentive of all our needs. The hotel was really clean and allowed for maximal relaxation. Breakfast buffet was amazing - so many options for anyone to have and to leave you very satisfied! I also used the gym every day and it was very well air conditioned, and had several machines/ weights for people to use. Our room was super comfortable, had a lot of space, and a beautiful view! Would definitely recommend staying here. Minor improvement points: the WiFi kept booting me off and I had to continue re-logging in which was annoying. Also a few times there were no towels at the gym or water which I think is important. I’m sure the gym is not used as often but when it’s stocked well, it makes a huge difference :) Thank you for the amazing stay!",10.0,"Posted September 26, 2024",,Stayed in September 2024,,,Family,
Mivara Luxury Bodrum,"One of the most beautiful hotels I have stayed in, and the staff, especially the reception staff.(Silen,boosa) , The beach is excellent and very clean and the food is delicious and varied, And the food employee is very respectful, her name is Israa",10.0,"Posted September 25, 2024",,Stayed in September 2024,,,,
Mivara Luxury Bodrum,"We had an amazing stay at Mivara, the staff were wonderful, service by the pool was great and overall a luxurious hotel 😊 We even got an upgraded room which we really appreciated, also the breakfast buffet was fantastic, highly recommended. And thanks again for having us 😇",10.0,"Posted August 10, 2024",,Stayed in August 2024,,,,
Mivara Luxury Bodrum,Fridges did not cool properly,8.0,"Posted July 29, 2025",,Stayed in July 2025,,,Traveling with friends,
Mivara Luxury Bodrum,Like the hotel so calm and clean Good service Employees amazing Air conditioning is good Food is good Thats is hope the keep up there level in next years And reduce there prices to stay more. And invite my friends ………………….. Last comment the sink salty water 🙄🙄,10.0,"Posted August 4, 2024",,Stayed in August 2024,,,,
Mivara Luxury Bodrum,"We had an amazing time at Mivara. Staff are all super kind and helpfull. Guest relation made all necessary reservations and provided a cake for my birthday. The hotel is new, big rooms with balcony, great bathrooms. The beach deck and restaurant are excelent. Love the spa! Will come back for sure",10.0,"Posted August 4, 2024",,Stayed in August 2024,,,,
Mivara Luxury Bodrum,"Came here for four nights on a family vacation. First impression was really good. Lobby smells nice, staff was reasonably friendly. Walking to our room we noticed the hallways are not air conditioned. Very strange for a 5 star rated hotel. Also, we had to call a couple times to restart our air conditioner since it shuts off after you open the balcony door. Even after the door is shut, you have to notify front desk to turn it back on. The restaurant on the property is okay. Proportions are a bit small and options are limited. We ate there three times for the sake of convenience. Selin, the concierge, was fantastic. She went out of her way to ensure our stay was comfortable. My husband got a stomach bug and she contacted a local pharmacy for us and had the antibiotics delivered to the hotel. The kids enjoyed the pool and kids club every day. Overall I would say it was a pleasant and memorable experience. Breakfast was our favorite meal of the day. Wide variety of choices and delicious! Would recommend other families with young children to choose this hotel.",8.0,"Posted August 4, 2024",,Stayed in August 2024,,,,
Mivara Luxury Bodrum,Amazing hotel with great service. The ladies at the reception were extremely helpful and gave us lovely recommendations on where to go. I would definitely come back next year with the rest of the family. Special thanks to the ladies working here.,10.0,"Posted July 30, 2024",,Stayed in July 2024,,,Traveling with friends,
Mivara Luxury Bodrum,"Excenllte service and attention from the staff. Everyone is very friendly! Beautiful ocean view and well located ! Hotel is very modern and clean ! Highly recommended! Breakfast service was the highlight, delicious food ! The beach club in the property is stunning, amazing vibe !",10.0,"Posted July 5, 2024",,Stayed in July 2024,,,Couple,
Mivara Luxury Bodrum,"From the moment I arrived, I was greeted with warm smiles and impeccable service. The staff went above and beyond to ensure that every aspect of my stay was perfect. What truly sets this place apart is the dedication of the staff. They are not only professional but also genuinely caring and attentive. Whether it was arranging excursions, recommending local attractions, or simply providing excellent service, they exceeded all expectations. If you're looking for a place that combines outstanding service, beautiful accommodations, and a warm, welcoming atmosphere, look no further. This is undoubtedly the best hosting place in Bodrum, and I can't wait to return.",10.0,"Posted June 24, 2024",,Stayed in June 2024,,,,
Mivara Luxury Bodrum,"I regret to inform you that my stay at this hotel in Bodrum was highly disappointing. The staff displayed a shocking level of uncooperativeness, compounded by a significant language barrier. The common toilets were unhygienic, and amenities like the Jacuzzi were poorly maintained. Vegetarian options were extremely limited and exorbitantly priced. Additionally, the hotel had strict policies against ordering food from outside and provided no flexibility with late check-outs. Despite requesting adjacent rooms, we were denied without a valid reason, later discovering the hotel was not fully occupied. Service during breakfast was subpar, with staff frequently claiming items were unavailable upon reorder. Room cleanliness was unsatisfactory, and the overall staff-to-guest ratio was inadequate. Shockingly, guests were even refused water at the in-house restaurants. Overall, for the price that we paid, this was a regrettable experience, and I strongly advise against patronizing this establishment.",2.0,"Posted June 12, 2024",,Stayed in June 2024,,,Family,
Mivara Luxury Bodrum,We stayed for five nights in Mivara. The room and facilities were excellent. The staff were very attentive and did everything they could to make our stay pleasant. The breakfast was good and produce used were good quality / fresh. It is nothing new to share but the prices for buying anything from the amenity shop / services was irrationally high (x4 /5 outside) which was not a big surprise considering that you staying in a luxurious resort but worth noting.,10.0,"Posted July 3, 2024",,Stayed in July 2024,,,Couple,
Mivara Luxury Bodrum,Very nice place to stay if privacy and tranquility are the priority,10.0,"Posted September 30, 2024",,Stayed in September 2024,,,Family,
Mivara Luxury Bodrum,"Good location, the hotel offers everything you need. Staff is courteous Price is a bit elevated during the season",10.0,"Posted November 6, 2023",,Stayed in November 2023,,,Couple,
Mivara Luxury Bodrum,Everything is excellent,10.0,"Posted May 6, 2024",,Stayed in May 2024,,,,
Mivara Luxury Bodrum,All are excellent,10.0,"Posted October 6, 2023",,Stayed in October 2023,,,Couple,
Mivara Luxury Bodrum,"Удобные большие номера, великолепный вид на море и горы, высокий уровень обслуживания и приветливый персонал.",10.0,"Posted July 23, 2024",,Stayed in July 2024,,,Couple,
Mivara Luxury Bodrum,Le Spa est fermé. Chambre très jolie et propre. Personnel très professionnel et gentil,10.0,"Posted October 19, 2025",,Stayed in October 2025,,,Couple,
Mivara Luxury Bodrum,Mucho más de lo que esperábamos con respecto a la habitación!! La recepción no está a la altura del hotel!! La habitación no estaba lista a las 21 hs,8.0,"Posted June 22, 2024",,Stayed in June 2024,,,,
Mivara Luxury Bodrum,"Otel çok konforlu, konumu çok iyi ve ulaşımı çok kolay,oldukça temiz, son derece güleryüzlü personel, sahili çok şık dizayn edikmiş, mutfak çok güçlü; yemekler de çok lezzetli",10.0,"Posted June 2, 2024",,Stayed in June 2024,,,,
