otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Allium Bodrum Resort & Spa,"The massage was espectacular, the spa is beautiful. Best massage ever .",10.0,"Posted July 31, 2026",,Stayed in July 2026,,,,
Allium Bodrum Resort & Spa,"This was one of our best hotel experiences ever...the boutique hotel feeling, the serenity of the place, the luxurious interiors, the food at breakfast, the views, everything was truly perfect. The service of every staff member was really outstanding. In terms of location, it was about 20 - 25 minutes walk to the yalikavak marina which we didnt mind at all as it was nice views and was going down hill. On the way back from the yalikavak we normally took a taxi back to the hotel.",10.0,"Posted December 11, 2025",,Stayed in December 2025,,,,
Allium Bodrum Resort & Spa,The hotel is a boutique concept. Small and luxury. Spacious and nicely designed rooms. The staff is very friendly. Food is perfect. And the biggest impression are the SUNsets. They are like everyevening show which can be seen from all the parts of the hotel. Wish to come back,10.0,"Posted October 1, 2025",,Stayed in October 2025,,,Traveling with friends,
Allium Bodrum Resort & Spa,"On behalf of my family. I would like to thank everyone from the General Manager and Department Heads to every single employee for the excellent service and special approach that made our stay unforgettable. I prefer not to highlight the names of the employees, as all the staff members of each department were so friendly and helpful, so they all deserve the highest appreciation as a great family and strong team.",10.0,"Posted September 16, 2025",,Stayed in September 2025,,,Family,
Allium Bodrum Resort & Spa,"Our stay was genuinely amazing. The scenery is extraordinary and the service is impeccable. We came slightly out of season and were upgraded to a phenomenal room, yet the views all around the hotel are incredible. The staff are attentive without being overbearing and will do anything to make sure your stay is as pleasant as possible, accommodating any request (e.g. eating off a different menu, having a particular item at breakfast). We unfortunately didn’t capture all their names but regardless of their seniority they were all brilliant. The gym is good and the hotel is a short walk away from the Marina which is great. The breakfast is great and there’s plenty of options without compromising on quality. We ordered room service which was delayed slightly but Berkay was excellent in dealing with this and making sure we were ok. We would highly recommend this hotel to all.",10.0,"Posted September 23, 2025",,Stayed in September 2025,,,,
Allium Bodrum Resort & Spa,"“My stay at Allium Bodrum was truly exceptional. The hotel offers a perfect blend of luxury, comfort, and breathtaking views. From the beautifully designed rooms to the peaceful atmosphere, everything exceeded my expectations.",10.0,"Posted August 24, 2025",,Stayed in August 2025,,,Couple,
Allium Bodrum Resort & Spa,"This resort was absolutely perfect from the staff, views, food, cleanliness, location, room, etc. We stayed for 4 days and could not have had a better experience.",10.0,"Posted August 22, 2025",,Stayed in August 2025,,,Couple,
Allium Bodrum Resort & Spa,"We had a wonderful stay at this hotel and couldn’t be happier with the experience. From the moment we arrived, everything was perfect—warm welcomes, smooth check-in, and a very comfortable stay in Room 82. The service throughout was truly exceptional. The staff were always attentive, professional, and friendly. A special thanks to the lovely lady who was always present during breakfast—she was incredibly kind, helpful, and went out of her way to guide us to the spa and ensure we had everything we needed. Her hospitality really made a difference in our stay. The breakfast was delicious with plenty of variety, and the spa was a relaxing highlight of our trip. The overall atmosphere of the hotel was calm, elegant, and very well maintained. We left with great memories and will definitely return. Highly recommended for anyone looking for a memorable and enjoyable stay.",10.0,"Posted August 18, 2025",,Stayed in August 2025,,,Couple,
Allium Bodrum Resort & Spa,"More or less good rooms, but a very small area. A small beach where you can only swim from the pier. If there are no waves, the water is clean and you can swim. Frequent waves bring dirt and sewage. The hotel staff calmly looks at floating bags and garbage and does nothing to clean the water. The hotel has 2 restaurants, the main one, where breakfast and dinner are, and a Japanese one downstairs. The food is good, the cooks try their best. The choice of wines is extremely poor. It takes 5 minutes to get to Yalikavak by taxi, which is generally convenient. In general, it is suitable for couples who want privacy and tranquility.",6.0,"Posted August 6, 2025",,Stayed in August 2025,,,,
Allium Bodrum Resort & Spa,A lovely (albeit short) stay with amazing views from our suite and a sumptuous dinner at Sushi Manga. The pool is also incredible relaxing with amazing views of the Sea.,10.0,"Posted August 3, 2025",,Stayed in August 2025,,,Family,
Allium Bodrum Resort & Spa,"Ourstanding! Outstanding stay at Allium Hotel. Everything is Perfect: confortable and nicely furnished room, great infinity pool area, two great restaurants and above all very nice and dedicated staff. Highly recommended!",10.0,"Posted August 20, 2025",,Stayed in August 2025,,,,
Allium Bodrum Resort & Spa,"From the moment we arrived, we felt genuinely welcomed. The staff were all friendly, professional, and always ready to help and provide recommendations and do necessary reservations. Big thanks to Chef Yasin for making each meal special, and shoutout to Merve, Kemal, Ali, and Çağatay at reception for their outstanding service. They were kind, attentive, and made sure we felt right at home.",10.0,"Posted July 28, 2025",,Stayed in July 2025,,,,
Allium Bodrum Resort & Spa,"Perfect resort to chill out and enjoy ! Each member of the team is just result oriented , hospitable , always cheerful and helpful . Rooms are comfortable and clean. breakfast is gorgeous . Stairs are challenging but at the end the greeter sea deserve it !",10.0,"Posted July 20, 2025",,Stayed in July 2025,,,Family,
Allium Bodrum Resort & Spa,We had an amazing stay at Allium. The facilities are great as well as the staff. Rabi was very helpful and helped us with any problems we had. He also makes the best cocktails:). We will definitely be coming back!,10.0,"Posted July 14, 2025",,Stayed in July 2025,,,,
Allium Bodrum Resort & Spa,Serene and amazing views all around Beautiful boutique hotel with amazing views all around the property. The cliff side restaurant and Sushi Manga were so lovely too.,10.0,"Posted August 2, 2025",,Stayed in August 2025,,,,
Allium Bodrum Resort & Spa,"We loved our stay at the Allium. Our rooms were gorgeous, overlooking the pool and the sea. The pool itself was fab - just the right temperature - and long enough to do lengths. We didn't go to the jetty out on the water but it looked great. The staff were extremely friendly and the service was excellent - special mention to Rabi and the lovely waitress with the blue hair (sorry I don't know her name). Food was lovely. It's in a good location, about a 20 minute walk down to the Marina. The hotel is small and has a lovely relaxed air, I can't recommend highly enough.",10.0,"Posted July 28, 2025",,Stayed in July 2025,,,Family,
Allium Bodrum Resort & Spa,"From the moment we arrived, the hotel staff delivered a level of service that was nothing short of flawless. Every interaction, from the front desk to housekeeping to dining, was smooth, professional, and wrapped in genuine warmth. You didn’t even need to ask, they were already a step ahead, anticipating every need and making the whole experience feel effortless. Late-night room request? Handled in minutes. Local tips? Spot-on and personal, think scoring a table at Zuma, they just did it. Even the little things, like a friendly smile, felt sincere and made all the difference. The team didn’t just go above and beyond; they made it look easy. This is hospitality done right - seamless, thoughtful, and seriously impressive, with just the right touch of fun. And then there’s the location. Just… wow. Nestled in a spot that somehow balances complete serenity with prime access, it truly delivers the best of both worlds. Just steps from Yalıkavak Marina, surrounded by lush gardens, a dreamy infinity pool, ocean views, and the vibrant pulse of Bodrum city life - it felt like a tranquil escape set right in the middle of everything. Waking up there was like opening your eyes inside a postcard, literally....",10.0,"Posted June 30, 2025",,Stayed in June 2025,,,Couple,
Allium Bodrum Resort & Spa,"The Resort felt like a luxurious version of a home! It was so classy and cosy. The staff were so professional and nice. We would definitely go back again, and recommend it to family and friends.",10.0,"Posted June 29, 2025",,Stayed in June 2025,,,Couple,
Allium Bodrum Resort & Spa,Berkay was amazing and very friendly ! He provided us with best service at the Cliff restaurant and really looked after us! Overall very happy with Allium resort stay and guest services!! At Allium Views are amazing and stunning and one of it’s kind hotel!,10.0,"Posted June 23, 2025",,Stayed in June 2025,,,,
Allium Bodrum Resort & Spa,"My wife and I just stayed at the Allium and had a wonderful experience. This is a beautiful upscale boutique property close to the Yalikavak Marina. We had a sea view room with a balcony, that was a nice size and well appointed. The infinity pool area is lovely with comfy lounge chairs around it, and it also has an amazing views of the surroundings. There’s a pool bar close by, which we always appreciate..lol. The sunsets from the hotel and the marina are stunning (picture moment worthy). Breakfast is included and was very nice, but the highlight for us from a food perspective was Allium’s new restaurant Sushi Manga. The sushi was top level, and the setting is gorgeous (sea level, next to their sunning deck). I can’t leave a review for the Allium without mentioning the service, the staff was friendly and gracious from start to finish. No request was an imposition, and they were very helpful with recommendations. Make sure you visit the Marina. It’s beautiful and filled with great stores and very nice restaurants (but do your research before choosing where to eat, as some are more about the setting than the food). Oh, and be nice to the cats on the property. There’s a few there that are permanent residents and have had kittens there. We loved them, and bought food in town and fed them everyday.",10.0,"Posted June 23, 2025",,Stayed in June 2025,,,Couple,
Allium Bodrum Resort & Spa,"An excellent resort and so professional service, always looking forward to comeback!",10.0,"Posted August 6, 2025",,Stayed in August 2025,,,,
Allium Bodrum Resort & Spa,"Second time here, service, location, amenities - everything is amazing and truly worth a visit. Would come to Bodrum again and again just for Allium. I visited once before nearly 10 years ago and everything is maintained as if I went just yesterday.",10.0,"Posted June 13, 2025",,Stayed in June 2025,,,Family,
Allium Bodrum Resort & Spa,Amazing experience Beautiful hotel. 15 mins walk to Yalikavak marina Staff are very friendlt,10.0,"Posted July 14, 2025",,Stayed in July 2025,,,,
Allium Bodrum Resort & Spa,"The property has the most amazing views and overall staff were amazing people. Just one member of staff disappointed me because he asked my daughter for her details and asked her out on his day off! When she declined the next day he longer spoke or served us, for that entire day! I did address this issue with the hotel manager at the time.",8.0,"Posted June 24, 2025",,Stayed in June 2025,,,Family,
Allium Bodrum Resort & Spa,"I had an amazing stay at Allium Bodrum Resort. The staff were incredibly kind and helpful throughout my vacation. Special thanks to Emrecan, Morah, Ekram, and Rabi for their outstanding service and warm hospitality. A special moment was when I needed specific medication, and the front desk team arranged it and had it delivered to my room—truly exceptional service. Highly recommended, and I look forward to coming back!",10.0,"Posted May 15, 2025",,Stayed in May 2025,,,,
Allium Bodrum Resort & Spa,"Beautiful hotel. Staff are friendly and welcoming especially Berkay. I do recommend this hotel. It is clean and cozy. Food is good, prices are reasonable. My overall experience is excellent in Allium hotel. I would like to return back very soon.",10.0,"Posted May 12, 2025",,Stayed in May 2025,,,,
Allium Bodrum Resort & Spa,"We had a lovely dinner at Cliff Bodrum. Berkay has been the best with suggesting us the best dishes on the menu and also the service (very high attention to details but not invasive). Everything was exceptional, but I would really recommend the zucchini tempura, definitely worth the trip!",10.0,"Posted May 4, 2025",,Stayed in May 2025,,,,
Allium Bodrum Resort & Spa,"Home sweet home Hizmet cok ozenli, tesis cok ozenli, ekip cok yardimsever ve pratik, manzara efsane; huzurlu ve yormayan bir deneyimdi.",10.0,"Posted May 21, 2025",,Stayed in May 2025,,,,
Allium Bodrum Resort & Spa,"It's been 4 months and the hotel have still not refunded our deposit of hundreds of pounds. They are slow to responded and have done nothing to rectify the issue. In all the hotel was lovely, staff friendly and food good. But following numerous emails to the hotel, they have just told us they are contacting the bank. The deposit not being refunded caused our account to be overdrawn and then penalised by our bank. We would really appreciate it if they made the effort to refund the money, especially after tipping thier staff before we left.",2.0,"Posted January 25, 2025",,Stayed in January 2025,,,Family,
Allium Bodrum Resort & Spa,"We recently spent a few days and nights at the Allium Bodrum resort & Spa, the view is breathtaking as the hotel is located on a cliff surrounded by a verity of beautiful greenery, overlooking the Mediterranean Sea and the stunning mountain views near by. The staff was very friendly, cheerful and helpful with our room requests, car rentals, answering our questions and giving us suggestions, we had to adjust our trip dates and the Manager as well as the reception Staff especially Handan, Tugba Sarac, Zayneb, Izgi & Adem were very responsive to adjust all the reservations accordingly. The food at the hotel was exceptional wether it was the hotel breakfast or the meals by the pool or at the Cliff restaurant, everything was fresh, made from scratch and they were very accommodating to our dietary needs thanks to their Manager Charlie and his staff Rabi, Ekrem, Deniz & Fatmah. The Hotel itself is very clean as our standards are very high and Tugba and her team have met our expectations if not exceeded them. Would definitely visit again Inshallah if given the opportunity.",10.0,"Posted May 27, 2024",,Stayed in May 2024,,,Couple,
Allium Bodrum Resort & Spa,"My wife and I thoroughly enjoyed our three day stay at this peaceful resort, tucked into a cliffside overlooking the Aegean. We commend the outstanding staff - always friendly and eager to help. We especially appreciated our anniversary upgrade to the Honeymoon Suite. The grounds are very well maintained and our room was spotless. We had excellent dinners all 3 nights at the Cliff restaurant - beautiful romantic setting, with attentive, friendly and professional service. These were the last 3 days of the season for the staff, and their high level of professionalism extended to the very last hour. Thank you for a lovely stay!",10.0,"Posted October 16, 2024",,Stayed in October 2024,,,,
Allium Bodrum Resort & Spa,"The best hotel I have ever visited. Lovely staff and clean accommodation. Would visit again for sure. The staff were so friendly and the breakfast spread is amazing, plus their gym had so many amenities. 10’s all around honestly, thank you again!",10.0,"Posted October 15, 2024",,Stayed in October 2024,,,,
Allium Bodrum Resort & Spa,"Berkim was a great waiter, very attentive and helped us with all our choices. Recommend this restaurant as the food was spectacular. Accommodating the wheelchair easily with attentive staff.. Atmosphere and ambiance is exquisite and the cocktails were sublime! We came sunset pre dinner and it was certainly worth it.",10.0,"Posted October 4, 2024",,Stayed in October 2024,,,Couple,
Allium Bodrum Resort & Spa,Best place I’ve ever stayed Best hotel I’ve ever stayed. Narullah and the team very welcoming / friendly. Beautiful location,10.0,"Posted October 11, 2024",,Stayed in October 2024,,,,
Allium Bodrum Resort & Spa,"Reserved last minute for a solo trip. Better than anticipated. Great facilities, quiet, clean, great service staff.... Food and food service were excellent. Attentive staff. Clean rooms and very comfy bed. Seaside service was excellent! I will definitely be back.",10.0,"Posted September 28, 2024",,Stayed in September 2024,,,Solo traveler,
Allium Bodrum Resort & Spa,"Unforgettable stay. Great location a short trip from Yalikavak. The hotel is incredible; so peace, beautiful gardens, spa, gym, pool and jetty. The food was some of the best I’ve ever had for breakfast. Diara made us feel so special on our honeymoon. All the staff were so polite and friendly. Couldn’t recommend it more highly and would definitely return when next back in Turkey. Sad to be leaving! Thanks for everything",10.0,"Posted September 27, 2024",,Stayed in September 2024,,,,
Allium Bodrum Resort & Spa,"One of the best hotels we have stayed at. Beautiful grounds, incredible sunsets, wonderful and attentive staff, comfortable rooms and perfect location in Bodrum.",10.0,"Posted September 17, 2024",,Stayed in September 2024,,,Couple,
Allium Bodrum Resort & Spa,"The resort was as expected, really nice, they upgraded our rooms, the staff went out off their way to accommodate our smallest request, including keeping the restaurant open late at night, for us to get back from a tour to have a good warm meal, the breakfast spread was great, the location overlooking the coast was too good, blue waters all around, it's an expensive place",10.0,"Posted September 13, 2024",,Stayed in September 2024,,,,
Allium Bodrum Resort & Spa,"Aside from probably the best view in all of Bodrum, the excellent service here must be mentioned. Even though the hotel was fully booked, it felt as if you were the only guest in the hotel. The facilities and quality could hardly be better.",10.0,"Posted September 4, 2024",,Stayed in September 2024,,,Traveling with friends,
Allium Bodrum Resort & Spa,"Having stayed at multiple 5star boutique hotels world wide, this hotel just amazed us and exceeded all our expectations! The location is out of this world, with serene and beautiful views, the service is impeccable with love to detail in every sense, the interior design, an amazing spa, an infinity pool and direct beach access made our stay even more perfect! We will definitely be back and want to thank the amazing staff once again for the great service!",10.0,"Posted September 25, 2024",,Stayed in September 2024,,,Couple,
Allium Bodrum Resort & Spa,"The Allium resort was a top notch experience. The property is beautiful, the staff is attentive to the smallest details.",10.0,"Posted September 9, 2024",,Stayed in September 2024,,,,
Allium Bodrum Resort & Spa,"Was a very good experience and the staff was friendly, very amazing hospitality and the facilities was gorgeous. I would recommend this place for my friends and I would consider coming back for this resort.",10.0,"Posted August 31, 2024",,Stayed in August 2024,,,,
Allium Bodrum Resort & Spa,"Beautiful boutique hotel. The only criticism that I have is that they should keep their swimming pool heated for this caliber Hotel, st least during later part of the season.",10.0,"Posted September 4, 2024",,Stayed in September 2024,,,Traveling with friends,
Allium Bodrum Resort & Spa,Great professional service. Hotel is comfortable and clean. The staff is very helpful and the location is very good.,10.0,"Posted July 9, 2024",,Stayed in July 2024,,,,
Allium Bodrum Resort & Spa,"It’s a boutique hotel so it’s on the small side but that was a positive because the staff really focus on giving you the best treatment/ service. The view was beautiful, the pool and beach are stunning. It is a pebble beach but you can still swim in it. It’s a 18 min walk to Yalikavak marina and 30 min drive to bodrum city so it’s a perfect location. The staff are the sweetest and they pay attention to detail, any complaints are solved promptly. The restaurant there has delicious food as well. It was a wonderful stay overall, would highly recommend.",10.0,"Posted September 9, 2023",,Stayed in September 2023,,,Traveling with friends,
Allium Bodrum Resort & Spa,Excellent hotel and very friendly staff but the quality of the food not really good and very expensive,10.0,"Posted September 1, 2023",,Stayed in September 2023,,,,
Allium Bodrum Resort & Spa,Incredibly beautiful.,10.0,"Posted July 5, 2024",,Stayed in July 2024,,,Family,
Allium Bodrum Resort & Spa,Verified by,10.0,"Posted September 20, 2023",,Stayed in September 2023,,,,
Allium Bodrum Resort & Spa,Kleine gepflegte Anlage. Guter Service. Schöner Wellness- und Pool-Bereich. Es gibt leider keinen Strand. Frühstück vielfältig und lecker. Insgesamt gute Küche. Getränke preise übertrieben hoch.,8.0,"Posted October 25, 2025",,Stayed in October 2025,,,Traveling with friends,
Allium Bodrum Resort & Spa,"Otelin konumu, peyzajı, çalışanların misafirperverlikleri , odaların yerleşimleri,iç ve dış mimarisi ile butik otel konseptinde kalite ve mükemmelliğe yaklaşılmış… Tebrikler…",10.0,"Posted May 24, 2025",,Stayed in May 2025,,,,
