hotel_id,hotel_name,area,platform,direct_url,status,checked_at,note
BOD032,Paloma Family Club Bitez,Bitez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD033,Ramada Resort by Wyndham Bodrum,Bitez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD034,Çınar Butik Otel Bodrum,Bitez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD035,Azka Otel - Bardakçı Koyu,Bodrum Merkez,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298658-d295821-Reviews-Azka_Otel-Bodrum_City_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298658-d33244079-Reviews-Bodrium_Hotel_Spa-Bodrum_City_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD037,Bodrum Bay Resort,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD038,Casa Mare Bodrum,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD039,Casa Nonna Bodrum,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD040,Diamond of Bodrum Hotel,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD041,La Quinta by Wyndham Bodrum,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD042,Mandarin Resort Hotel,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD043,METT Hotel & Beach Resort Bodrum,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD044,Noa Suite Hotel,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD045,Salmakis Resort & Spa,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD046,Senses Hotel,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD047,The Marmara Bodrum,Bodrum Merkez,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD048,Babana Hotel,Göltürkbükü,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD049,Casa Del Mar Bodrum,Göltürkbükü,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD050,Daphnis Hotel Gölköy,Göltürkbükü,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298660-d946697-Reviews-FAROS_Bodrum-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD052,Flamm Bodrum,Göltürkbükü,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298660-d3369876-Reviews-Flamm-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD053,Gölköy Suites,Göltürkbükü,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298660-d2629962-Reviews-Golkoy_Suites_Hotel-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD054,Lavinya Maison,Göltürkbükü,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298660-d5502416-Reviews-Lavinya_Otel-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298660-d6665368-Reviews-Mandarin_Oriental_Bodrum-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coa.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD057,Selvi Bodrum,Göltürkbükü,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298660-d4700794-Reviews-Selvi_Beach_Hotel-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD058,Bodrum Beach Resort,Gümbet,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298661-d2634122-Reviews-Bodrum_Beach_Resort-Gumbet_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD059,Bodrum Hotel Baba,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD060,Club Shark Hotel,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD061,Gümbet Anıl Beach,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD062,"Gümbet Cove Hotel, Muğla Türkiye",Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD063,Jasmin Beach Hotel,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD064,Jasmin Elite Residence & Spa,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD065,Mirada Exclusive Bodrum,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD066,Royal Asarlik Beach Hotel & Spa,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD067,Sami Beach Hotel,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD068,Selectum Colours Bodrum,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD069,Siesta Beach Apart,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD070,The Luvi Hotel,Gümbet,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD071,Tropicana Beach Hotel,Gümbet,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298661-d302347-Reviews-Tropicana_Beach_Hotel-Gumbet_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD072,VERY CHIC BODRUM,Gümbet,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g298661-d302315-Reviews-Very_Chic_Bodrum-Gumbet_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD073,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g664076-d6849689-Reviews-Arriba_Apart-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD074,Begonvil Gümüşlük,Gümüşlük,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g1221512-d34248491-Reviews-Begonvil_Gumusluk-Mugla_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD075,Benjamin Otel,Gümüşlük,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g664076-d24997701-Reviews-Benjamin_Hotel_Gumusluk-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD076,Gümüşlük No3,Gümüşlük,tripadvisor.com,https://ar.tripadvisor.com/Hotel_Review-g664076-d27424621-Reviews-Gumusluk_No3-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD077,Ladonia Hotels Zemda,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g664076-d23160695-Reviews-Liman_Hotel_Gumusluk-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD079,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD080,Myndos Oda & kahvalti,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD081,Oda Bodrum Gümüşlük,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD082,Otel Gümüşlük,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD083,Oza butik hotel,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD084,Paradise Garden Apartments,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD085,Paradise Gümüşlük,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD086,Vega Aparts,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD087,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD088,Baia Bodrum Hotel,Gündoğan,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d8329286-Reviews-Cape_Bodrum_Luxury_Hotel_Beach-Gundogan_Bodrum_District_Mugla_Province_Turkish_Ae.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD091,Gündoğan Suites,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d28624446-Reviews-Gundogan_Suites-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD092,Liona Hotel,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d6591756-Reviews-Liona_Hotel_Spa-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD093,Malta Bodrum Hotel,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d27899612-Reviews-Malta_Hotel_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD094,Marje Villas,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d33129983-Reviews-Marje_Villas_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD095,Mivara Luxury Bodrum,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d7224951-Reviews-Mivara_Luxury_Resort_Spa_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_A.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD096,Olira Boutique Hotel&SPA,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d1792354-Reviews-Olira_Boutique_Hotel_Spa-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD097,OLİVE TREE HOTEL,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d24181991-Reviews-Olive_Tree_Hotel-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD098,Swissôtel Living Bodrum,Gündoğan,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g951444-d27961066-Reviews-Swissotel_Living_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD099,Villa Oliva Butik Otel,Gündoğan,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD100,Villa Rustica Hotel,Gündoğan,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD101,Vita Bella Hotel Resort & Spa,Gündoğan,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD102,Akyalı Butik Hotel,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD104,Greenport Bodrum,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD105,İsolina Hotel,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD106,La Blanche Island Bodrum,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,tripadvisor.com,https://no.tripadvisor.com/Hotel_Review-g298020-d20812306-Reviews-Le_Meridien_Bodrum_Beach_Resort-Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD108,Lujo Hotel Bodrum,Güvercinlik,tripadvisor.com,https://www.tripadvisor.com/Hotel_Review-g1467782-d13298623-Reviews-Lujo_Hotel_Bodrum-Guvercinlik_Bodrum_District_Mugla_Province_Turkish_Aegean_Coa.html,verified_direct,2026-08-26,Doğrudan tesis sayfası web aramasında otel adı ve Bodrum/bölge eşleşmesiyle doğrulandı.
BOD109,Oscar Seaside Hotel & Spa,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD111,Zena Hotel Bodrum,Güvercinlik,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD112,Azure By Yelken Hotel,Kadıkalesi,tripadvisor.com,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
